Request_ID,Customer_ID,Account_ID,Request_Type,Created_Date,Assigned_Team,Priority,SLA_Hours,Resolved_Date,Status,Resolution_Hours,Escalation_Flag
SR0011293,C002524,A0002991,Account Closure,2026-02-04 22:00:00,Account Ops,Medium,72,2026-02-06 18:00:00,Resolved,44.0,Yes
SR0011294,C000657,A0000102,Mobile Update,2025-07-06 02:00:00,KYC Team,High,48,,Pending,,No
SR0011295,C003199,A0003837,Debit Card Request,2025-08-09 13:00:00,Cards Team,Medium,24,2025-08-10 22:00:00,Resolved,33.0,Yes
SR0011296,C000720,A0001260,Email Update,2026-03-22 06:00:00,Account Ops,Medium,24,2026-03-22 08:00:00,Resolved,2.0,No
SR0011297,C000772,A0005065,KYC Update,2025-11-17 21:00:00,Branch Ops,Medium,48,2025-11-19 14:00:00,Resolved,41.0,No
SR0011298,C001300,A0004347,Name Change,2026-05-01 17:00:00,Branch Ops,High,24,2026-05-02 04:00:00,Closed,11.0,No
SR0011299,C002491,A0004488,Debit Card Request,2024-09-19 00:00:00,Customer Service,High,72,2024-09-21 15:00:00,Resolved,63.0,No
SR0011300,C004890,A0003146,Debit Card Request,2026-03-22 00:00:00,Customer Service,Low,72,,Pending,,Yes
SR0011301,C000175,A0003177,KYC Update,2024-01-13 08:00:00,Customer Service,Medium,48,2024-01-14 02:00:00,Resolved,18.0,No
SR0011302,C001373,A0004468,Mobile Update,2026-05-26 20:00:00,KYC Team,Medium,24,,In Progress,,No
SR0011303,C001620,A0004295,Email Update,2025-09-12 12:00:00,KYC Team,Medium,48,2025-09-14 16:00:00,Closed,52.0,Yes
SR0011304,C004186,A0002735,Mobile Update,2025-11-06 00:00:00,Account Ops,Medium,72,2025-11-06 11:00:00,Resolved,11.0,No
SR0011305,C004527,A0004343,Mobile Update,2024-10-24 16:00:00,Branch Ops,Low,24,2024-10-26 06:00:00,Resolved,38.0,Yes
SR0011306,C001223,A0005814,Account Activation,2026-05-06 13:00:00,Account Ops,Medium,72,2026-05-08 13:00:00,Resolved,48.0,No
SR0011307,C001964,A0004591,Email Update,2024-04-06 12:00:00,Cards Team,Low,24,2024-04-09 01:00:00,Resolved,61.0,Yes
SR0011308,C004228,A0003514,Email Update,2024-01-26 22:00:00,Account Ops,Medium,24,2024-01-28 06:00:00,Closed,32.0,Yes
SR0011309,C000287,A0000584,Mobile Update,2026-06-17 11:00:00,Account Ops,Medium,48,2026-06-18 02:00:00,Resolved,15.0,No
SR0011310,C004916,A0003577,Debit Card Request,2024-03-20 03:00:00,Customer Service,Medium,72,2024-03-22 05:00:00,Resolved,50.0,No
SR0011311,C001062,A0004646,KYC Update,2025-09-04 11:00:00,Branch Ops,Low,24,2025-09-05 08:00:00,Resolved,21.0,No
SR0011312,C000945,A0003270,Account Closure,2026-05-06 14:00:00,Account Ops,Low,72,2026-05-10 17:00:00,Resolved,99.0,Yes
SR0011313,C004566,A0003841,Account Activation,2025-09-01 03:00:00,Branch Ops,Low,72,2025-09-02 16:00:00,Resolved,37.0,No
SR0011314,C000650,A0003800,KYC Update,2024-04-19 04:00:00,Account Ops,Medium,24,2024-04-20 22:00:00,Resolved,42.0,Yes
SR0011315,C004074,A0005562,KYC Update,2025-12-14 15:00:00,KYC Team,Medium,72,2025-12-17 09:00:00,Resolved,66.0,No
SR0011316,C002439,A0005807,Debit Card Request,2026-06-14 02:00:00,Cards Team,Low,48,2026-06-16 00:00:00,Resolved,46.0,No
SR0011317,C000323,A0004801,Debit Card Request,2026-04-12 11:00:00,Customer Service,Medium,72,2026-04-13 10:00:00,Resolved,23.0,No
SR0011318,C003367,A0004033,Debit Card Request,2025-06-09 19:00:00,Branch Ops,Medium,24,2025-06-10 19:00:00,Resolved,24.0,No
SR0011319,C004072,A0001487,Email Update,2025-12-02 08:00:00,Branch Ops,Medium,24,2025-12-04 11:00:00,Closed,51.0,Yes
SR0011320,C004959,A0005526,Email Update,2025-10-28 21:00:00,Branch Ops,Medium,72,2025-10-30 12:00:00,Resolved,39.0,No
SR0011321,C002371,A0002584,KYC Update,2025-11-19 07:00:00,Account Ops,Medium,24,2025-11-19 13:00:00,Resolved,6.0,No
SR0011322,C000152,A0002287,Debit Card Request,2025-08-20 07:00:00,Cards Team,Medium,72,,In Progress,,Yes
SR0011323,C001749,A0005975,Mobile Update,2025-11-29 13:00:00,Cards Team,Medium,24,2025-12-02 15:00:00,Resolved,74.0,Yes
SR0011324,C002150,A0003297,Debit Card Request,2024-09-13 08:00:00,Branch Ops,Medium,48,2024-09-16 00:00:00,Closed,64.0,Yes
SR0011325,C000474,A0003585,Debit Card Request,2026-03-17 02:00:00,Cards Team,Medium,72,2026-03-19 22:00:00,Resolved,68.0,No
SR0011326,C004738,A0004273,Email Update,2024-03-19 23:00:00,Customer Service,Low,48,2024-03-21 07:00:00,Resolved,32.0,No
SR0011327,C003627,A0002838,Name Change,2026-05-05 06:00:00,Branch Ops,Medium,72,2026-05-05 18:00:00,Resolved,12.0,No
SR0011328,C000437,A0004488,Address Change,2024-12-13 18:00:00,Branch Ops,Medium,24,2024-12-15 11:00:00,Resolved,41.0,Yes
SR0011329,C003525,A0000299,Address Change,2024-04-07 23:00:00,Branch Ops,Medium,24,2024-04-09 11:00:00,Resolved,36.0,Yes
SR0011330,C003165,A0004916,Email Update,2025-05-17 05:00:00,Cards Team,Medium,72,2025-05-17 15:00:00,Resolved,10.0,No
SR0011331,C004154,A0004372,Mobile Update,2024-04-16 04:00:00,Branch Ops,Low,48,2024-04-16 22:00:00,Resolved,18.0,No
SR0011332,C000157,A0001386,Address Change,2025-01-29 11:00:00,KYC Team,Medium,48,2025-01-30 18:00:00,Resolved,31.0,No
SR0011333,C001458,A0006385,KYC Update,2025-09-30 00:00:00,Account Ops,Medium,72,2025-09-30 22:00:00,Resolved,22.0,No
SR0011334,C004557,A0004381,Debit Card Request,2025-11-18 05:00:00,Branch Ops,Medium,48,2025-11-19 01:00:00,Resolved,20.0,No
SR0011335,C003864,A0001127,Email Update,2025-07-25 01:00:00,Customer Service,Medium,48,2025-07-25 09:00:00,Resolved,8.0,No
SR0011336,C002491,A0000404,Email Update,2024-02-23 16:00:00,KYC Team,Medium,24,,In Progress,,No
SR0011337,C003772,A0003658,Debit Card Request,2024-07-18 21:00:00,Account Ops,Medium,72,2024-07-19 20:00:00,Closed,23.0,No
SR0011338,C002038,A0005653,Debit Card Request,2025-06-24 13:00:00,Account Ops,Medium,48,2025-06-27 04:00:00,Closed,63.0,Yes
SR0011339,C004044,A0004297,Address Change,2024-09-23 05:00:00,Account Ops,Medium,72,2024-09-24 01:00:00,Resolved,20.0,No
SR0011340,C004826,A0004333,Mobile Update,2024-12-24 22:00:00,Cards Team,Low,48,2024-12-25 03:00:00,Closed,5.0,No
SR0011341,C000717,A0002038,Account Closure,2025-08-21 06:00:00,Customer Service,Low,48,2025-08-23 04:00:00,Resolved,46.0,No
SR0011342,C004143,A0004077,KYC Update,2026-05-25 06:00:00,Cards Team,Medium,48,2026-05-29 10:00:00,Resolved,100.0,Yes
SR0011343,C000819,A0003300,Account Closure,2025-12-30 09:00:00,Branch Ops,Medium,48,2026-01-01 10:00:00,Resolved,49.0,Yes
SR0011344,C000278,A0005198,Account Activation,2026-06-09 00:00:00,Account Ops,Low,24,2026-06-09 05:00:00,Resolved,5.0,No
SR0011345,C002002,A0000436,Debit Card Request,2025-10-23 16:00:00,Account Ops,Medium,48,2025-10-24 03:00:00,Resolved,11.0,No
SR0011346,C001713,A0004854,KYC Update,2025-02-04 13:00:00,Cards Team,Low,48,2025-02-05 17:00:00,Resolved,28.0,No
SR0011347,C000770,A0000194,KYC Update,2026-01-23 06:00:00,Customer Service,Low,72,2026-01-24 21:00:00,Resolved,39.0,No
SR0011348,C004385,A0004390,Account Activation,2025-04-30 07:00:00,Customer Service,Medium,72,2025-04-30 14:00:00,Resolved,7.0,No
SR0011349,C000426,A0004281,Account Activation,2026-06-22 20:00:00,Branch Ops,Medium,72,2026-06-25 12:00:00,Closed,64.0,No
SR0011350,C001636,A0005308,Address Change,2024-01-04 18:00:00,Customer Service,High,48,2024-01-05 23:00:00,Closed,29.0,No
SR0011351,C002813,A0003135,Debit Card Request,2026-02-23 10:00:00,Customer Service,Medium,48,2026-02-23 21:00:00,Resolved,11.0,No
SR0011352,C002200,A0005732,Debit Card Request,2024-12-22 12:00:00,Cards Team,Medium,24,,Pending,,No
SR0011353,C000684,A0001439,Account Closure,2024-09-26 23:00:00,Branch Ops,Low,48,2024-09-27 01:00:00,Resolved,2.0,No
SR0011354,C003784,A0006477,Email Update,2025-08-03 06:00:00,Account Ops,High,24,2025-08-05 10:00:00,Resolved,52.0,Yes
SR0011355,C004903,A0005374,Debit Card Request,2024-09-28 14:00:00,Account Ops,Medium,24,2024-09-29 18:00:00,Resolved,28.0,Yes
SR0011356,C003814,A0005219,Debit Card Request,2024-07-18 14:00:00,KYC Team,Medium,48,2024-07-19 13:00:00,Resolved,23.0,No
SR0011357,C001862,A0005075,Address Change,2026-06-28 01:00:00,Account Ops,Medium,24,2026-06-29 21:00:00,Resolved,44.0,Yes
SR0011358,C003744,A0000746,Email Update,2025-11-27 17:00:00,Cards Team,High,48,2025-12-01 07:00:00,Resolved,86.0,Yes
SR0011359,C002658,A0005368,Address Change,2024-01-11 13:00:00,Customer Service,Medium,24,2024-01-14 07:00:00,Resolved,66.0,Yes
SR0011360,C003456,A0000176,Account Activation,2024-12-01 04:00:00,Cards Team,Medium,72,2024-12-01 20:00:00,Resolved,16.0,No
SR0011361,C004567,A0005725,KYC Update,2025-05-02 02:00:00,Branch Ops,Low,24,,Pending,,No
SR0011362,C002519,A0004679,Name Change,2024-01-14 09:00:00,Branch Ops,Low,48,2024-01-15 14:00:00,Resolved,29.0,No
SR0011363,C001728,A0001258,Mobile Update,2025-03-03 04:00:00,Customer Service,Medium,48,2025-03-04 13:00:00,Resolved,33.0,No
SR0011364,C004942,A0002739,Account Closure,2024-11-23 13:00:00,Account Ops,High,24,2024-11-24 09:00:00,Closed,20.0,No
SR0011365,C001981,A0000900,Debit Card Request,2025-09-14 20:00:00,Branch Ops,High,72,,In Progress,,No
SR0011366,C001114,A0001980,Mobile Update,2026-06-23 16:00:00,KYC Team,Low,72,,Pending,,No
SR0011367,C001669,A0004141,Mobile Update,2024-02-04 17:00:00,Branch Ops,High,24,2024-02-05 11:00:00,Resolved,18.0,No
SR0011368,C003140,A0001069,Debit Card Request,2025-07-12 05:00:00,Branch Ops,Low,72,2025-07-12 16:00:00,Resolved,11.0,No
SR0011369,C000686,A0004550,Mobile Update,2026-03-25 05:00:00,Branch Ops,Low,48,2026-03-25 19:00:00,Resolved,14.0,No
SR0011370,C004464,A0002851,Mobile Update,2025-01-12 00:00:00,Account Ops,High,24,2025-01-14 00:00:00,Resolved,48.0,Yes
SR0011371,C004898,A0000368,Debit Card Request,2024-11-13 03:00:00,Cards Team,Medium,48,2024-11-14 10:00:00,Resolved,31.0,No
SR0011372,C000797,A0004604,Address Change,2024-01-22 07:00:00,KYC Team,Medium,48,2024-01-23 01:00:00,Resolved,18.0,No
SR0011373,C001609,A0002515,Mobile Update,2026-04-16 02:00:00,Account Ops,Medium,48,2026-04-16 22:00:00,Closed,20.0,No
SR0011374,C000378,A0004931,Account Activation,2026-05-28 01:00:00,Cards Team,High,72,,Pending,,No
SR0011375,C003975,A0003713,KYC Update,2024-08-30 01:00:00,Customer Service,Medium,48,2024-08-31 00:00:00,Resolved,23.0,No
SR0011376,C004932,A0000235,KYC Update,2024-03-02 01:00:00,KYC Team,Medium,48,2024-03-03 11:00:00,Closed,34.0,No
SR0011377,C002593,A0002542,KYC Update,2025-11-16 11:00:00,Customer Service,Medium,72,2025-11-18 17:00:00,Resolved,54.0,No
SR0011378,C001538,A0000799,Name Change,2025-10-18 13:00:00,Branch Ops,Low,24,2025-10-19 19:00:00,Resolved,30.0,Yes
SR0011379,C002765,A0004092,Debit Card Request,2025-08-15 07:00:00,Account Ops,Medium,24,2025-08-16 04:00:00,Resolved,21.0,No
SR0011380,C004794,A0003539,Debit Card Request,2024-10-29 11:00:00,Customer Service,Medium,48,2024-10-31 00:00:00,Resolved,37.0,No
SR0011381,C003696,A0004538,KYC Update,2026-02-13 23:00:00,Branch Ops,Medium,24,2026-02-17 16:00:00,Resolved,89.0,Yes
SR0011382,C001388,A0003400,Debit Card Request,2024-11-17 12:00:00,Branch Ops,Medium,48,2024-11-17 18:00:00,Resolved,6.0,No
SR0011383,C000500,A0002297,Mobile Update,2025-07-23 08:00:00,KYC Team,Medium,48,2025-07-23 14:00:00,Resolved,6.0,No
SR0011384,C001068,A0004553,Account Closure,2026-04-24 21:00:00,Account Ops,Medium,48,2026-04-26 03:00:00,Resolved,30.0,No
SR0011385,C003744,A0000353,Debit Card Request,2025-03-07 18:00:00,Customer Service,Medium,24,2025-03-08 23:00:00,Resolved,29.0,Yes
SR0011386,C003224,A0006359,Account Activation,2025-10-02 20:00:00,Branch Ops,Low,24,,Pending,,No
SR0011387,C001398,A0002562,KYC Update,2024-03-19 07:00:00,Customer Service,Medium,48,2024-03-20 15:00:00,Resolved,32.0,Yes
SR0011388,C004032,A0006446,Address Change,2024-06-16 12:00:00,Cards Team,Medium,48,2024-06-17 15:00:00,Resolved,27.0,No
SR0011389,C000849,A0000018,Email Update,2025-01-12 07:00:00,Customer Service,Low,72,2025-01-13 17:00:00,Resolved,34.0,No
SR0011390,C000571,A0004762,Address Change,2024-01-02 18:00:00,Cards Team,Low,24,2024-01-04 01:00:00,Resolved,31.0,Yes
SR0011391,C000918,A0002274,KYC Update,2024-03-03 01:00:00,Account Ops,Medium,24,,In Progress,,No
SR0011392,C003476,A0000483,Email Update,2025-05-23 03:00:00,Branch Ops,Medium,48,2025-05-24 04:00:00,Resolved,25.0,No
SR0011393,C004440,A0000418,Debit Card Request,2024-05-23 08:00:00,Branch Ops,Low,24,2024-05-26 18:00:00,Resolved,82.0,Yes
SR0011394,C002125,A0005992,Account Closure,2024-11-22 23:00:00,Account Ops,Medium,72,2024-11-23 21:00:00,Resolved,22.0,No
SR0011395,C001613,A0005116,Address Change,2025-05-22 01:00:00,Account Ops,High,24,2025-05-22 21:00:00,Closed,20.0,No
SR0011396,C002427,A0000009,Debit Card Request,2025-12-01 23:00:00,Customer Service,Medium,24,2025-12-05 01:00:00,Resolved,74.0,Yes
SR0011397,C003721,A0005393,Debit Card Request,2026-06-20 13:00:00,Branch Ops,Medium,24,2026-06-20 20:00:00,Closed,7.0,No
SR0011398,C000638,A0003686,Email Update,2024-02-05 12:00:00,KYC Team,High,24,2024-02-06 00:00:00,Resolved,12.0,No
SR0011399,C004887,A0004763,Mobile Update,2024-10-18 03:00:00,KYC Team,Medium,72,2024-10-18 14:00:00,Resolved,11.0,No
SR0011400,C000578,A0002065,Mobile Update,2025-06-17 16:00:00,KYC Team,Medium,24,2025-06-22 20:00:00,Resolved,124.0,Yes
SR0011401,C003927,A0003392,KYC Update,2026-02-16 22:00:00,Cards Team,Low,72,,In Progress,,No
SR0011402,C003667,A0000002,Account Closure,2024-08-05 23:00:00,Account Ops,Low,72,2024-08-10 01:00:00,Resolved,98.0,Yes
SR0011403,C002484,A0001796,Account Activation,2025-01-23 23:00:00,Branch Ops,Medium,48,2025-01-25 20:00:00,Closed,45.0,No
SR0011404,C001411,A0000126,Address Change,2024-06-06 08:00:00,KYC Team,Low,72,2024-06-07 12:00:00,Resolved,28.0,No
SR0011405,C003259,A0004164,KYC Update,2025-09-11 02:00:00,Account Ops,Medium,72,2025-09-11 23:00:00,Resolved,21.0,No
SR0011406,C001363,A0000311,KYC Update,2024-12-31 09:00:00,Branch Ops,Medium,48,2024-12-31 17:00:00,Resolved,8.0,No
SR0011407,C002231,A0003609,Account Closure,2025-03-31 22:00:00,Account Ops,Medium,24,2025-04-01 23:00:00,Resolved,25.0,Yes
SR0011408,C004349,A0000408,KYC Update,2025-06-21 03:00:00,Customer Service,Medium,48,2025-06-23 01:00:00,Resolved,46.0,No
SR0011409,C004891,A0002163,KYC Update,2024-04-27 23:00:00,KYC Team,High,48,2024-04-29 09:00:00,Resolved,34.0,No
SR0011410,C000604,A0003305,Mobile Update,2025-07-11 22:00:00,Cards Team,High,24,2025-07-12 18:00:00,Resolved,20.0,No
SR0011411,C003877,A0002734,Debit Card Request,2024-02-19 21:00:00,Customer Service,Medium,24,2024-02-20 15:00:00,Resolved,18.0,No
SR0011412,C003507,A0005408,Address Change,2024-10-03 18:00:00,Branch Ops,Medium,24,2024-10-05 17:00:00,Closed,47.0,Yes
SR0011413,C002655,A0003249,Email Update,2026-02-12 16:00:00,Customer Service,Medium,48,2026-02-13 08:00:00,Resolved,16.0,No
SR0011414,C003108,A0000981,Account Closure,2026-01-04 04:00:00,Branch Ops,Low,72,2026-01-06 23:00:00,Resolved,67.0,No
SR0011415,C001939,A0005846,Debit Card Request,2024-11-05 12:00:00,KYC Team,Medium,48,2024-11-06 05:00:00,Resolved,17.0,No
SR0011416,C001677,A0004879,Name Change,2026-06-11 22:00:00,Branch Ops,Low,24,2026-06-14 01:00:00,Closed,51.0,Yes
SR0011417,C002541,A0000867,Account Activation,2026-04-15 07:00:00,Account Ops,Medium,72,2026-04-17 07:00:00,Resolved,48.0,No
SR0011418,C002114,A0006024,Address Change,2025-09-25 09:00:00,Cards Team,Medium,24,2025-09-25 17:00:00,Closed,8.0,No
SR0011419,C003578,A0004386,Mobile Update,2025-04-01 22:00:00,Branch Ops,Medium,48,2025-04-02 00:00:00,Resolved,2.0,No
SR0011420,C002371,A0006297,Email Update,2024-12-15 21:00:00,Cards Team,Medium,48,2024-12-17 15:00:00,Resolved,42.0,No
SR0011421,C003518,A0004987,Address Change,2024-07-09 07:00:00,Cards Team,Medium,48,,In Progress,,No
SR0011422,C000059,A0002302,Account Activation,2026-01-19 18:00:00,Customer Service,High,48,,In Progress,,No
SR0011423,C001729,A0004930,KYC Update,2024-02-05 08:00:00,Customer Service,Medium,24,2024-02-06 15:00:00,Resolved,31.0,Yes
SR0011424,C002062,A0005558,Mobile Update,2024-03-30 11:00:00,Cards Team,Medium,24,2024-03-31 03:00:00,Resolved,16.0,No
SR0011425,C000539,A0006065,Account Activation,2025-02-13 09:00:00,Account Ops,Medium,72,2025-02-16 18:00:00,Resolved,81.0,Yes
SR0011426,C001884,A0002168,KYC Update,2025-05-26 03:00:00,Account Ops,Low,24,2025-05-26 10:00:00,Resolved,7.0,No
SR0011427,C002488,A0005735,Name Change,2024-10-16 08:00:00,Account Ops,Medium,48,2024-10-17 14:00:00,Resolved,30.0,No
SR0011428,C002540,A0000173,Debit Card Request,2025-10-21 05:00:00,Account Ops,Medium,48,2025-10-22 10:00:00,Closed,29.0,No
SR0011429,C003223,A0001066,Address Change,2024-09-23 19:00:00,Account Ops,Medium,48,,In Progress,,No
SR0011430,C003034,A0000029,Account Closure,2024-11-21 23:00:00,Branch Ops,Medium,48,2024-11-22 03:00:00,Resolved,4.0,No
SR0011431,C004241,A0000556,KYC Update,2026-02-25 08:00:00,KYC Team,Medium,48,2026-02-27 19:00:00,Closed,59.0,Yes
SR0011432,C003439,A0001048,Account Activation,2024-05-06 06:00:00,Account Ops,Low,48,,In Progress,,No
SR0011433,C000998,A0000384,Name Change,2025-02-02 09:00:00,Account Ops,Low,72,2025-02-02 13:00:00,Resolved,4.0,No
SR0011434,C002623,A0001733,Email Update,2024-05-29 22:00:00,Cards Team,Low,24,,In Progress,,No
SR0011435,C001034,A0003891,KYC Update,2025-11-09 02:00:00,Customer Service,High,24,2025-11-09 15:00:00,Closed,13.0,No
SR0011436,C000860,A0003668,Name Change,2024-03-16 12:00:00,Branch Ops,Medium,48,2024-03-18 21:00:00,Resolved,57.0,Yes
SR0011437,C004385,A0004146,KYC Update,2025-03-11 09:00:00,KYC Team,Low,72,2025-03-12 10:00:00,Resolved,25.0,No
SR0011438,C004751,A0004423,Mobile Update,2024-06-28 18:00:00,Branch Ops,Medium,48,2024-06-30 14:00:00,Resolved,44.0,No
SR0011439,C004818,A0001785,Email Update,2025-08-10 17:00:00,Customer Service,Medium,72,2025-08-10 19:00:00,Closed,2.0,No
SR0011440,C003306,A0001199,Address Change,2025-02-24 13:00:00,Branch Ops,Medium,24,,In Progress,,No
SR0011441,C001878,A0002919,Debit Card Request,2024-06-05 03:00:00,Account Ops,High,48,2024-06-05 21:00:00,Resolved,18.0,Yes
SR0011442,C001882,A0000454,KYC Update,2024-12-11 16:00:00,Cards Team,Medium,24,2024-12-12 13:00:00,Resolved,21.0,No
SR0011443,C002796,A0000399,Email Update,2025-10-13 04:00:00,Account Ops,Low,48,2025-10-13 16:00:00,Resolved,12.0,No
SR0011444,C004180,A0001898,Email Update,2026-05-12 10:00:00,Customer Service,Medium,24,2026-05-13 00:00:00,Resolved,14.0,No
SR0011445,C002533,A0003715,Email Update,2024-09-29 14:00:00,Branch Ops,High,24,,In Progress,,Yes
SR0011446,C003996,A0004483,Email Update,2024-03-14 12:00:00,Branch Ops,Medium,24,2024-03-16 06:00:00,Closed,42.0,Yes
SR0011447,C004132,A0001816,Address Change,2026-03-01 09:00:00,Account Ops,Medium,72,,Pending,,No
SR0011448,C004853,A0001599,Email Update,2024-05-22 04:00:00,Customer Service,Low,24,2024-05-22 22:00:00,Resolved,18.0,No
SR0011449,C000626,A0005233,Account Closure,2024-06-26 16:00:00,Branch Ops,Medium,24,2024-06-27 09:00:00,Resolved,17.0,No
SR0011450,C001527,A0002183,KYC Update,2025-10-29 12:00:00,KYC Team,Low,24,2025-10-31 03:00:00,Resolved,39.0,Yes
SR0011451,C002790,A0002476,Debit Card Request,2024-10-08 00:00:00,KYC Team,Medium,48,2024-10-08 21:00:00,Closed,21.0,No
SR0011452,C002453,A0001749,Debit Card Request,2026-06-01 15:00:00,Account Ops,Medium,48,2026-06-05 07:00:00,Resolved,88.0,Yes
SR0011453,C000063,A0000550,Debit Card Request,2024-12-20 22:00:00,Account Ops,High,48,2024-12-22 16:00:00,Resolved,42.0,No
SR0011454,C002186,A0002315,Account Activation,2025-09-21 21:00:00,KYC Team,High,48,2025-09-22 05:00:00,Resolved,8.0,No
SR0011455,C003345,A0004080,KYC Update,2024-12-11 04:00:00,KYC Team,Medium,24,2024-12-13 21:00:00,Closed,65.0,Yes
SR0011456,C004865,A0005542,KYC Update,2025-01-01 21:00:00,Branch Ops,Medium,24,2025-01-02 15:00:00,Resolved,18.0,No
SR0011457,C003477,A0001431,KYC Update,2025-04-28 00:00:00,Branch Ops,Medium,24,2025-04-28 12:00:00,Resolved,12.0,No
SR0011458,C004804,A0002137,Mobile Update,2025-05-31 22:00:00,KYC Team,Medium,24,2025-06-02 19:00:00,Closed,45.0,Yes
SR0011459,C003751,A0006207,Debit Card Request,2024-01-28 13:00:00,Account Ops,Medium,48,2024-01-29 20:00:00,Resolved,31.0,No
SR0011460,C001376,A0003317,Name Change,2026-03-19 17:00:00,Customer Service,Low,72,2026-03-20 16:00:00,Resolved,23.0,No
SR0011461,C004946,A0005975,Email Update,2026-06-20 17:00:00,KYC Team,Low,72,2026-06-25 03:00:00,Resolved,106.0,Yes
SR0011462,C003233,A0006045,KYC Update,2024-05-14 02:00:00,Account Ops,Medium,72,2024-05-14 07:00:00,Resolved,5.0,No
SR0011463,C003150,A0003217,Mobile Update,2025-12-23 15:00:00,Cards Team,Low,24,2025-12-25 19:00:00,Resolved,52.0,Yes
SR0011464,C004824,A0002036,Email Update,2024-07-09 15:00:00,Customer Service,Medium,24,2024-07-10 20:00:00,Resolved,29.0,Yes
SR0011465,C002433,A0005855,KYC Update,2026-01-10 23:00:00,Branch Ops,Medium,24,2026-01-12 06:00:00,Resolved,31.0,Yes
SR0011466,C002293,A0001446,Account Closure,2024-12-31 06:00:00,Branch Ops,High,48,2025-01-02 19:00:00,Resolved,61.0,Yes
SR0011467,C004220,A0006042,Address Change,2025-06-05 05:00:00,KYC Team,Medium,24,2025-06-05 15:00:00,Resolved,10.0,No
SR0011468,C002274,A0002409,KYC Update,2024-10-13 23:00:00,Branch Ops,Medium,48,2024-10-16 05:00:00,Closed,54.0,Yes
SR0011469,C000522,A0004372,KYC Update,2024-10-25 12:00:00,Cards Team,High,72,2024-10-26 06:00:00,Closed,18.0,No
SR0011470,C000407,A0003174,Account Closure,2025-10-18 16:00:00,Cards Team,Medium,48,2025-10-21 23:00:00,Closed,79.0,Yes
SR0011471,C000063,A0002525,Email Update,2024-03-03 01:00:00,Customer Service,High,48,2024-03-03 12:00:00,Resolved,11.0,No
SR0011472,C001972,A0006470,KYC Update,2026-03-06 15:00:00,Customer Service,Medium,48,2026-03-06 22:00:00,Closed,7.0,No
SR0011473,C003610,A0005067,Account Activation,2026-06-18 04:00:00,KYC Team,Medium,48,2026-06-20 18:00:00,Closed,62.0,Yes
