Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount,Debit_Credit,Transaction_Status,Failure_Reason
T00044929,A0003402,2024-05-09 00:00:00,Transfer,IMPS,561.73,Debit,Success,
T00044930,A0002713,2026-01-19 00:00:00,Cash Withdrawal,POS,2811.62,Credit,Success,
T00044931,A0002397,2026-04-16 00:00:00,Transfer,UPI,5075.19,Debit,Success,
T00044932,A0005327,2026-06-02 00:00:00,Bill Payment,UPI,4415.74,Debit,Success,
T00044933,A0005071,2024-12-22 00:00:00,Transfer,IMPS,433.31,Debit,Success,
T00044934,A0000721,2025-10-27 00:00:00,Bill Payment,UPI,2385.0,Credit,Success,
T00044935,A0003758,2024-08-06 00:00:00,Bill Payment,POS,8938.5,Debit,Success,
T00044936,A0003720,2024-11-15 00:00:00,Transfer,UPI,994.7,Debit,Success,
T00044937,A0002595,2024-07-20 00:00:00,Bill Payment,IMPS,3837.5,Debit,Success,
T00044938,A0003865,2025-11-11 00:00:00,Bill Payment,UPI,5095.91,Debit,Success,
T00044939,A0002282,2025-01-15 00:00:00,Transfer,NEFT,2963.82,Credit,Pending,
T00044940,A0001125,2026-01-28 00:00:00,Purchase,NEFT,1643.98,Debit,Success,
T00044941,A0001314,2024-12-19 00:00:00,Deposit,UPI,1483.64,Credit,Success,
T00044942,A0001593,2025-10-07 00:00:00,Cash Withdrawal,UPI,1336.89,Credit,Success,
T00044943,A0001738,2024-03-06 00:00:00,Purchase,UPI,736.95,Debit,Success,
T00044944,A0001906,2026-04-01 00:00:00,Transfer,IMPS,4762.18,Debit,Success,
T00044945,A0002430,2024-10-08 00:00:00,Deposit,IMPS,534.87,Debit,Success,
T00044946,A0005365,2024-02-01 00:00:00,Cash Withdrawal,Mobile Banking,20811.12,Credit,Success,
T00044947,A0005524,2025-11-26 00:00:00,Purchase,IMPS,4404.8,Debit,Pending,
T00044948,A0002777,2024-11-27 00:00:00,Purchase,ATM,9903.18,Debit,Success,
T00044949,A0004991,2026-02-26 00:00:00,Purchase,UPI,5246.87,Debit,Success,
T00044950,A0002159,2025-12-25 00:00:00,Transfer,ATM,4047.93,Debit,Success,
T00044951,A0001932,2025-02-25 00:00:00,Cash Withdrawal,ATM,1563.91,Debit,Success,
T00044952,A0004466,2025-12-01 00:00:00,Deposit,UPI,282.25,Debit,Success,
T00044953,A0006457,2024-05-31 00:00:00,Purchase,UPI,10559.22,Debit,Success,
T00044954,A0005715,2024-10-29 00:00:00,Transfer,Mobile Banking,559.49,Credit,Failed,Limit Exceeded
T00044955,A0005322,2025-02-18 00:00:00,Deposit,UPI,17599.65,Credit,Success,
T00044956,A0003965,2026-03-01 00:00:00,Transfer,NEFT,1313.79,Debit,Success,
T00044957,A0005204,2024-08-16 00:00:00,Purchase,Branch,91452.58,Debit,Success,
T00044958,A0003877,2025-04-23 00:00:00,Bill Payment,POS,6872.62,Debit,Success,
T00044959,A0001972,2024-09-24 00:00:00,Purchase,NEFT,1991.54,Debit,Success,
T00044960,A0003277,2024-03-24 00:00:00,Transfer,UPI,3363.37,Debit,Success,
T00044961,A0002311,2024-01-02 00:00:00,Deposit,Mobile Banking,4908.93,Credit,Success,
T00044962,A0002567,2025-12-25 00:00:00,Bill Payment,UPI,673.55,Credit,Success,
T00044963,A0005327,2026-06-07 00:00:00,Transfer,IMPS,16102.52,Debit,Success,
T00044964,A0002215,2025-04-24 00:00:00,Transfer,Branch,3774.27,Credit,Success,
T00044965,A0000956,2024-02-24 00:00:00,Purchase,Mobile Banking,1580.39,Debit,Success,
T00044966,A0001249,2026-05-26 00:00:00,Transfer,UPI,2455.76,Debit,Success,
T00044967,A0004274,2024-04-21 00:00:00,Transfer,POS,3525.43,Debit,Success,
T00044968,A0002437,2024-01-11 00:00:00,Purchase,POS,24916.58,Debit,Success,
T00044969,A0003003,2025-03-11 00:00:00,Transfer,UPI,11182.33,Debit,Success,
T00044970,A0003247,2025-10-15 00:00:00,Purchase,Branch,104678.61,Credit,Success,
T00044971,A0005775,2025-01-08 00:00:00,Transfer,UPI,2297.38,Debit,Success,
T00044972,A0002893,2024-01-30 00:00:00,Cash Withdrawal,UPI,1167.27,Credit,Success,
T00044973,A0004828,2024-01-28 00:00:00,Purchase,UPI,14246.66,Debit,Success,
T00044974,A0005592,2025-12-17 00:00:00,Cash Withdrawal,POS,8990.92,Credit,Success,
T00044975,A0004064,2025-11-13 00:00:00,Bill Payment,IMPS,2672.21,Debit,Success,
T00044976,A0005473,2026-03-12 00:00:00,Purchase,Branch,807.7,Credit,Success,
T00044977,A0005772,2026-06-21 00:00:00,Bill Payment,Mobile Banking,543.16,Debit,Success,
T00044978,A0000517,2026-03-01 00:00:00,Cash Withdrawal,ATM,2660.23,Debit,Success,
T00044979,A0005687,2024-03-05 00:00:00,Bill Payment,POS,1529.42,Debit,Success,
T00044980,A0001961,2024-11-08 00:00:00,Bill Payment,UPI,5379.43,Debit,Success,
T00044981,A0006140,2026-03-23 00:00:00,Bill Payment,POS,2912.08,Debit,Success,
T00044982,A0001725,2025-09-13 00:00:00,Purchase,POS,616.93,Debit,Failed,Insufficient Funds
T00044983,A0000885,2025-07-16 00:00:00,Deposit,UPI,2326.89,Debit,Success,
T00044984,A0006085,2024-07-28 00:00:00,Deposit,ATM,1817.45,Credit,Success,
T00044985,A0003263,2025-05-05 00:00:00,Cash Withdrawal,UPI,1333.59,Debit,Success,
T00044986,A0003254,2025-04-06 00:00:00,Transfer,IMPS,5455.75,Debit,Success,
T00044987,A0004617,2026-04-05 00:00:00,Deposit,UPI,2281.52,Credit,Success,
T00044988,A0005575,2024-07-11 00:00:00,Cash Withdrawal,ATM,1706.39,Debit,Success,
T00044989,A0003082,2025-06-05 00:00:00,Transfer,NEFT,3139.75,Credit,Success,
T00044990,A0006499,2024-09-17 00:00:00,Bill Payment,POS,4149.33,Debit,Failed,Limit Exceeded
T00044991,A0004850,2025-10-09 00:00:00,Transfer,IMPS,8677.19,Debit,Success,
T00044992,A0003860,2025-12-14 00:00:00,Transfer,UPI,5072.71,Debit,Success,
T00044993,A0002814,2025-08-15 00:00:00,Purchase,Branch,22070.48,Credit,Success,
T00044994,A0005953,2024-01-29 00:00:00,Transfer,ATM,7534.15,Debit,Success,
T00044995,A0000824,2025-07-29 00:00:00,Purchase,Branch,8828.79,Debit,Success,
T00044996,A0006051,2024-02-13 00:00:00,Transfer,Mobile Banking,5802.74,Debit,Success,
T00044997,A0003425,2025-12-25 00:00:00,Purchase,POS,6795.81,Debit,Success,
T00044998,A0001428,2024-07-18 00:00:00,Deposit,Mobile Banking,8875.03,Debit,Failed,Authentication Failed
T00044999,A0000398,2026-01-24 00:00:00,Deposit,UPI,6565.1,Debit,Failed,Technical Error
T00045000,A0003605,2025-05-09 00:00:00,Transfer,UPI,646.6,Debit,Success,
T00045001,A0005425,2024-05-02 00:00:00,Transfer,IMPS,687.83,Credit,Success,
T00045002,A0003753,2025-05-25 00:00:00,Purchase,UPI,4858.3,Debit,Success,
T00045003,A0000326,2024-11-23 00:00:00,Deposit,NEFT,21261.15,Credit,Success,
T00045004,A0003754,2026-01-08 00:00:00,Cash Withdrawal,POS,7128.79,Debit,Success,
T00045005,A0006038,2025-07-06 00:00:00,Bill Payment,UPI,9935.0,Credit,Success,
T00045006,A0001412,2025-03-01 00:00:00,Cash Withdrawal,POS,1109.5,Debit,Success,
T00045007,A0001390,2025-04-18 00:00:00,Purchase,UPI,3317.51,Credit,Success,
T00045008,A0005358,2025-01-18 00:00:00,Transfer,ATM,2725.51,Debit,Success,
T00045009,A0004236,2025-03-31 00:00:00,Transfer,UPI,2182.21,Credit,Success,
T00045010,A0002015,2024-07-23 00:00:00,Transfer,UPI,6357.79,Credit,Success,
T00045011,A0005465,2024-01-13 00:00:00,Deposit,UPI,3888.07,Debit,Success,
T00045012,A0003808,2024-11-30 00:00:00,Transfer,UPI,7236.13,Debit,Success,
T00045013,A0005861,2025-08-05 00:00:00,Purchase,Branch,21660.27,Debit,Success,
T00045014,A0005864,2026-03-22 00:00:00,Cash Withdrawal,NEFT,3115.81,Debit,Success,
T00045015,A0003053,2024-07-06 00:00:00,Bill Payment,POS,1782.7,Debit,Success,
T00045016,A0000312,2025-02-20 00:00:00,Purchase,UPI,2732.48,Debit,Success,
T00045017,A0000526,2024-03-04 00:00:00,Transfer,UPI,1314.43,Debit,Success,
T00045018,A0002653,2025-01-06 00:00:00,Purchase,Mobile Banking,24740.08,Credit,Success,
T00045019,A0003891,2025-12-31 00:00:00,Purchase,ATM,23064.21,Debit,Success,
T00045020,A0005825,2024-03-04 00:00:00,Transfer,Branch,758.87,Credit,Success,
T00045021,A0003492,2024-06-20 00:00:00,Transfer,ATM,2859.44,Debit,Success,
T00045022,A0005241,2025-08-09 00:00:00,Transfer,UPI,2241.43,Debit,Success,
T00045023,A0001037,2026-01-29 00:00:00,Purchase,Branch,1000.61,Debit,Success,
T00045024,A0004731,2024-12-14 00:00:00,Bill Payment,Mobile Banking,15951.45,Debit,Success,
T00045025,A0001664,2026-01-18 00:00:00,Transfer,UPI,3243.06,Credit,Success,
T00045026,A0005265,2025-09-14 00:00:00,Cash Withdrawal,UPI,1216.84,Debit,Success,
T00045027,A0005556,2026-01-19 00:00:00,Bill Payment,IMPS,5679.6,Debit,Success,
T00045028,A0004186,2024-02-10 00:00:00,Purchase,Mobile Banking,9309.88,Credit,Success,
T00045029,A0003490,2024-03-25 00:00:00,Transfer,POS,14893.06,Debit,Success,
T00045030,A0000974,2024-04-17 00:00:00,Transfer,UPI,1288.79,Debit,Failed,Timeout
T00045031,A0002583,2024-04-12 00:00:00,Bill Payment,ATM,3068.23,Debit,Success,
T00045032,A0002927,2025-11-30 00:00:00,Deposit,UPI,2864.42,Debit,Success,
T00045033,A0005065,2024-08-09 00:00:00,Cash Withdrawal,Mobile Banking,1751.21,Debit,Success,
T00045034,A0004861,2026-06-07 00:00:00,Purchase,UPI,11155.01,Debit,Success,
T00045035,A0004117,2025-02-12 00:00:00,Deposit,POS,1182.24,Debit,Success,
T00045036,A0001748,2025-09-02 00:00:00,Transfer,ATM,717.1,Debit,Success,
T00045037,A0001726,2025-09-20 00:00:00,Transfer,UPI,1514.31,Debit,Pending,
T00045038,A0004704,2024-08-15 00:00:00,Bill Payment,UPI,3284.08,Debit,Success,
T00045039,A0004046,2025-08-26 00:00:00,Deposit,Mobile Banking,6123.23,Debit,Pending,
T00045040,A0005951,2025-04-09 00:00:00,Purchase,UPI,3099.26,Credit,Success,
T00045041,A0002370,2024-03-07 00:00:00,Transfer,IMPS,1892.84,Credit,Success,
T00045042,A0005038,2026-01-09 00:00:00,Deposit,ATM,1105.91,Debit,Success,
T00045043,A0005103,2024-01-05 00:00:00,Purchase,UPI,2062.0,Debit,Success,
T00045044,A0002430,2024-09-07 00:00:00,Bill Payment,UPI,58702.45,Debit,Success,
T00045045,A0003731,2026-04-12 00:00:00,Purchase,ATM,2362.44,Credit,Success,
T00045046,A0005420,2024-12-23 00:00:00,Deposit,ATM,3092.88,Debit,Success,
T00045047,A0000131,2025-05-04 00:00:00,Deposit,NEFT,4009.77,Debit,Success,
T00045048,A0002335,2025-07-19 00:00:00,Transfer,Mobile Banking,685.86,Credit,Success,
T00045049,A0001870,2025-10-18 00:00:00,Purchase,Mobile Banking,1163.19,Debit,Success,
T00045050,A0004373,2024-02-04 00:00:00,Purchase,ATM,12018.73,Credit,Success,
T00045051,A0004677,2024-07-17 00:00:00,Transfer,Mobile Banking,4070.91,Debit,Success,
T00045052,A0004485,2024-04-17 00:00:00,Cash Withdrawal,Branch,2047.55,Debit,Success,
T00045053,A0002114,2026-03-09 00:00:00,Bill Payment,Branch,3686.16,Credit,Success,
T00045054,A0006289,2026-06-11 00:00:00,Purchase,NEFT,1472.25,Debit,Success,
T00045055,A0001423,2026-04-19 00:00:00,Purchase,POS,2365.79,Debit,Success,
T00045056,A0003479,2025-09-19 00:00:00,Bill Payment,UPI,7669.76,Debit,Success,
T00045057,A0005202,2025-06-14 00:00:00,Transfer,IMPS,615.73,Debit,Success,
T00045058,A0004572,2026-01-07 00:00:00,Purchase,UPI,13309.23,Debit,Success,
T00045059,A0006363,2026-03-16 00:00:00,Purchase,UPI,5782.24,Debit,Success,
T00045060,A0004495,2026-04-17 00:00:00,Purchase,NEFT,29097.32,Debit,Success,
T00045061,A0000337,2024-04-26 00:00:00,Purchase,ATM,7722.69,Debit,Success,
T00045062,A0001958,2026-01-26 00:00:00,Bill Payment,UPI,1655.86,Debit,Success,
T00045063,A0000715,2026-02-08 00:00:00,Transfer,IMPS,14347.51,Credit,Success,
T00045064,A0002976,2025-07-13 00:00:00,Transfer,POS,1708.95,Credit,Success,
T00045065,A0001048,2024-07-26 00:00:00,Transfer,Mobile Banking,2068.47,Credit,Failed,Authentication Failed
T00045066,A0002057,2025-05-07 00:00:00,Transfer,Mobile Banking,1807.92,Debit,Success,
T00045067,A0000709,2025-11-22 00:00:00,Purchase,ATM,17627.75,Debit,Success,
T00045068,A0003320,2024-08-08 00:00:00,Transfer,UPI,5958.93,Credit,Success,
T00045069,A0000907,2025-12-03 00:00:00,Purchase,UPI,2975.25,Credit,Success,
T00045070,A0002203,2026-03-18 00:00:00,Bill Payment,POS,6715.46,Debit,Success,
T00045071,A0000087,2025-07-30 00:00:00,Cash Withdrawal,ATM,2887.31,Debit,Success,
T00045072,A0006169,2025-04-19 00:00:00,Bill Payment,POS,1584.11,Credit,Success,
T00045073,A0001673,2024-01-01 00:00:00,Purchase,POS,1665.37,Credit,Success,
T00045074,A0000138,2026-04-13 00:00:00,Purchase,UPI,2490.22,Credit,Success,
T00045075,A0001951,2024-03-03 00:00:00,Transfer,IMPS,4416.55,Debit,Success,
T00045076,A0001492,2025-01-30 00:00:00,Purchase,ATM,1905.1,Debit,Success,
T00045077,A0003009,2024-09-08 00:00:00,Purchase,ATM,960.98,Credit,Success,
T00045078,A0002006,2025-08-15 00:00:00,Cash Withdrawal,Mobile Banking,715.35,Credit,Success,
T00045079,A0001609,2025-07-18 00:00:00,Cash Withdrawal,NEFT,6496.19,Debit,Success,
T00045080,A0001219,2024-02-24 00:00:00,Purchase,POS,8011.88,Debit,Success,
T00045081,A0001906,2024-05-06 00:00:00,Purchase,UPI,37174.24,Debit,Success,
T00045082,A0005458,2026-04-07 00:00:00,Cash Withdrawal,UPI,11164.54,Debit,Success,
T00045083,A0000362,2024-03-06 00:00:00,Purchase,UPI,4999.27,Credit,Success,
T00045084,A0003449,2025-06-15 00:00:00,Bill Payment,UPI,3080.17,Debit,Success,
T00045085,A0005965,2024-03-02 00:00:00,Cash Withdrawal,Mobile Banking,3464.78,Credit,Success,
T00045086,A0003645,2024-03-03 00:00:00,Bill Payment,UPI,9584.9,Debit,Success,
T00045087,A0000760,2025-10-01 00:00:00,Cash Withdrawal,ATM,3009.18,Debit,Success,
T00045088,A0000563,2025-06-28 00:00:00,Purchase,UPI,47027.2,Debit,Success,
T00045089,A0001463,2025-11-23 00:00:00,Cash Withdrawal,UPI,114.97,Credit,Success,
T00045090,A0000590,2025-10-27 00:00:00,Cash Withdrawal,POS,192.46,Debit,Success,
T00045091,A0001718,2024-10-30 00:00:00,Bill Payment,POS,7136.74,Debit,Success,
T00045092,A0005320,2024-02-26 00:00:00,Transfer,UPI,1532.99,Debit,Success,
T00045093,A0005516,2026-01-23 00:00:00,Cash Withdrawal,ATM,1132.21,Debit,Failed,Limit Exceeded
T00045094,A0004696,2025-05-23 00:00:00,Cash Withdrawal,UPI,3396.61,Debit,Success,
T00045095,A0003035,2025-06-24 00:00:00,Bill Payment,ATM,2336.25,Debit,Failed,Timeout
T00045096,A0000254,2025-06-15 00:00:00,Bill Payment,POS,1417.04,Debit,Success,
T00045097,A0002208,2024-06-02 00:00:00,Bill Payment,IMPS,491.65,Credit,Success,
T00045098,A0005393,2024-01-13 00:00:00,Bill Payment,Mobile Banking,17844.25,Credit,Success,
T00045099,A0002028,2025-06-18 00:00:00,Cash Withdrawal,Mobile Banking,10001.14,Debit,Success,
T00045100,A0002743,2024-11-29 00:00:00,Purchase,UPI,1494.7,Credit,Success,
T00045101,A0003352,2024-03-31 00:00:00,Bill Payment,IMPS,1980.99,Credit,Success,
T00045102,A0004224,2025-03-23 00:00:00,Purchase,ATM,3166.43,Debit,Success,
T00045103,A0000674,2026-01-28 00:00:00,Purchase,NEFT,5807.96,Debit,Success,
T00045104,A0003274,2026-02-28 00:00:00,Purchase,POS,1678.36,Debit,Success,
T00045105,A0005972,2025-02-25 00:00:00,Purchase,NEFT,1318.4,Debit,Success,
T00045106,A0000632,2026-06-16 00:00:00,Transfer,ATM,1411.89,Credit,Success,
T00045107,A0002590,2026-02-07 00:00:00,Cash Withdrawal,UPI,592.85,Debit,Success,
T00045108,A0001154,2024-05-12 00:00:00,Cash Withdrawal,POS,1429.36,Credit,Success,
T00045109,A0002305,2026-01-13 00:00:00,Bill Payment,POS,15551.99,Debit,Success,
T00045110,A0002133,2025-01-24 00:00:00,Bill Payment,Mobile Banking,3398.69,Debit,Success,
T00045111,A0004187,2024-09-18 00:00:00,Cash Withdrawal,IMPS,1198.04,Debit,Success,
T00045112,A0001649,2025-07-31 00:00:00,Purchase,IMPS,596.94,Debit,Success,
T00045113,A0001537,2026-05-26 00:00:00,Purchase,UPI,10902.12,Debit,Failed,Timeout
T00045114,A0004160,2025-05-30 00:00:00,Transfer,NEFT,3587.77,Debit,Success,
T00045115,A0003926,2024-07-21 00:00:00,Purchase,POS,2268.94,Debit,Success,
T00045116,A0001934,2026-04-27 00:00:00,Cash Withdrawal,UPI,962.59,Credit,Success,
T00045117,A0005089,2025-05-23 00:00:00,Purchase,NEFT,884.23,Credit,Success,
T00045118,A0000056,2024-02-03 00:00:00,Cash Withdrawal,UPI,2035.61,Debit,Success,
T00045119,A0004768,2025-12-25 00:00:00,Purchase,NEFT,6059.5,Debit,Success,
T00045120,A0003353,2025-03-23 00:00:00,Purchase,UPI,5853.99,Credit,Pending,
T00045121,A0003196,2025-01-08 00:00:00,Cash Withdrawal,NEFT,18783.49,Debit,Success,
T00045122,A0004546,2024-05-13 00:00:00,Transfer,UPI,5784.66,Debit,Success,
T00045123,A0002348,2025-05-23 00:00:00,Transfer,UPI,404.86,Debit,Success,
T00045124,A0002229,2025-08-22 00:00:00,Purchase,NEFT,21368.1,Debit,Success,
T00045125,A0003832,2024-01-14 00:00:00,Transfer,UPI,15628.88,Debit,Success,
T00045126,A0001905,2024-04-24 00:00:00,Cash Withdrawal,UPI,6977.96,Debit,Success,
T00045127,A0004919,2026-03-22 00:00:00,Deposit,NEFT,563.83,Debit,Success,
T00045128,A0000471,2025-05-01 00:00:00,Cash Withdrawal,ATM,2411.66,Credit,Success,
T00045129,A0001806,2024-09-02 00:00:00,Transfer,ATM,3788.03,Credit,Success,
T00045130,A0002520,2024-08-15 00:00:00,Transfer,Mobile Banking,858.68,Debit,Success,
T00045131,A0000866,2025-11-08 00:00:00,Transfer,NEFT,3160.73,Credit,Success,
T00045132,A0005064,2024-05-31 00:00:00,Transfer,ATM,4701.3,Debit,Success,
T00045133,A0004248,2024-06-22 00:00:00,Purchase,POS,11192.17,Debit,Success,
T00045134,A0005435,2026-06-24 00:00:00,Bill Payment,Branch,3003.51,Credit,Success,
T00045135,A0001090,2024-03-14 00:00:00,Deposit,NEFT,3670.92,Debit,Success,
T00045136,A0002152,2025-06-25 00:00:00,Transfer,Mobile Banking,2536.59,Debit,Success,
T00045137,A0002393,2025-08-28 00:00:00,Purchase,Mobile Banking,21121.22,Debit,Success,
T00045138,A0004933,2024-10-27 00:00:00,Transfer,UPI,3075.89,Debit,Success,
T00045139,A0001318,2025-11-29 00:00:00,Transfer,NEFT,7164.75,Credit,Success,
T00045140,A0006037,2024-09-08 00:00:00,Transfer,ATM,1672.71,Debit,Success,
T00045141,A0002974,2025-02-12 00:00:00,Purchase,POS,1818.42,Debit,Success,
T00045142,A0000197,2026-05-14 00:00:00,Transfer,Mobile Banking,10366.35,Debit,Success,
T00045143,A0003962,2024-06-20 00:00:00,Purchase,UPI,667.34,Debit,Success,
T00045144,A0002240,2024-05-10 00:00:00,Purchase,POS,1073.94,Debit,Success,
T00045145,A0002864,2024-09-23 00:00:00,Transfer,POS,2472.52,Debit,Success,
T00045146,A0004476,2024-08-03 00:00:00,Deposit,POS,7888.39,Debit,Success,
T00045147,A0000864,2024-01-06 00:00:00,Transfer,UPI,5044.41,Debit,Success,
T00045148,A0001888,2025-09-27 00:00:00,Purchase,ATM,2273.1,Debit,Failed,Limit Exceeded
T00045149,A0000357,2025-05-22 00:00:00,Transfer,POS,560.77,Credit,Success,
T00045150,A0004482,2026-04-09 00:00:00,Bill Payment,POS,7317.38,Debit,Success,
T00045151,A0001696,2026-04-12 00:00:00,Purchase,Mobile Banking,794.94,Debit,Failed,Technical Error
T00045152,A0005397,2024-06-10 00:00:00,Bill Payment,UPI,4377.4,Credit,Success,
T00045153,A0001348,2024-03-10 00:00:00,Transfer,POS,2562.37,Credit,Success,
T00045154,A0004445,2024-06-21 00:00:00,Transfer,UPI,4107.62,Credit,Success,
T00045155,A0004893,2026-06-01 00:00:00,Deposit,POS,1472.26,Credit,Success,
T00045156,A0003643,2025-09-10 00:00:00,Bill Payment,UPI,3144.7,Credit,Success,
T00045157,A0001860,2026-05-15 00:00:00,Transfer,POS,10197.65,Debit,Success,
T00045158,A0004511,2025-07-21 00:00:00,Purchase,Mobile Banking,3434.13,Debit,Success,
T00045159,A0002337,2024-10-07 00:00:00,Bill Payment,UPI,1644.78,Credit,Success,
T00045160,A0002303,2025-12-01 00:00:00,Transfer,POS,17897.32,Debit,Success,
T00045161,A0002563,2024-01-03 00:00:00,Bill Payment,ATM,6394.27,Credit,Success,
T00045162,A0001572,2026-04-27 00:00:00,Bill Payment,ATM,28451.77,Credit,Success,
T00045163,A0004567,2026-06-18 00:00:00,Transfer,Mobile Banking,2058.85,Debit,Success,
T00045164,A0003871,2025-01-14 00:00:00,Bill Payment,Mobile Banking,3167.83,Debit,Success,
T00045165,A0003178,2024-06-22 00:00:00,Purchase,Mobile Banking,2963.75,Debit,Success,
T00045166,A0002799,2025-04-25 00:00:00,Transfer,NEFT,1486.52,Debit,Success,
T00045167,A0001300,2026-02-21 00:00:00,Purchase,UPI,1785.81,Credit,Success,
T00045168,A0006047,2024-01-12 00:00:00,Transfer,NEFT,4885.09,Credit,Success,
T00045169,A0001158,2026-04-09 00:00:00,Transfer,ATM,7547.73,Credit,Success,
T00045170,A0005492,2024-02-18 00:00:00,Transfer,IMPS,8012.42,Debit,Success,
T00045171,A0002031,2024-03-11 00:00:00,Purchase,ATM,2374.74,Debit,Success,
T00045172,A0006297,2026-01-01 00:00:00,Cash Withdrawal,Mobile Banking,5201.79,Debit,Success,
T00045173,A0002792,2026-04-01 00:00:00,Purchase,UPI,793.95,Debit,Success,
T00045174,A0005020,2025-09-24 00:00:00,Bill Payment,Mobile Banking,2267.18,Debit,Success,
T00045175,A0002370,2026-06-28 00:00:00,Bill Payment,POS,3248.94,Debit,Success,
T00045176,A0003540,2025-03-08 00:00:00,Bill Payment,ATM,11400.38,Debit,Success,
T00045177,A0003817,2025-05-29 00:00:00,Transfer,Mobile Banking,843.62,Credit,Success,
T00045178,A0002716,2024-11-28 00:00:00,Transfer,UPI,3340.91,Debit,Success,
T00045179,A0004672,2024-10-09 00:00:00,Purchase,UPI,15355.68,Debit,Success,
T00045180,A0000526,2024-10-18 00:00:00,Purchase,ATM,1384.09,Debit,Success,
T00045181,A0004879,2025-01-09 00:00:00,Transfer,Mobile Banking,2685.48,Debit,Success,
T00045182,A0000622,2026-01-16 00:00:00,Purchase,Mobile Banking,1786.83,Debit,Success,
T00045183,A0002579,2026-06-30 00:00:00,Purchase,UPI,1762.97,Debit,Pending,
T00045184,A0005683,2024-12-20 00:00:00,Bill Payment,POS,2279.96,Debit,Success,
T00045185,A0002982,2025-08-15 00:00:00,Transfer,POS,4244.98,Credit,Success,
T00045186,A0005583,2025-05-03 00:00:00,Transfer,UPI,3009.81,Debit,Failed,Insufficient Funds
T00045187,A0006193,2026-02-22 00:00:00,Purchase,POS,2658.18,Debit,Success,
T00045188,A0005238,2025-03-16 00:00:00,Bill Payment,UPI,11174.09,Credit,Success,
T00045189,A0004034,2025-10-10 00:00:00,Purchase,NEFT,2283.32,Debit,Success,
T00045190,A0001504,2024-09-04 00:00:00,Bill Payment,UPI,845.26,Debit,Success,
T00045191,A0003915,2024-11-28 00:00:00,Transfer,NEFT,3401.87,Credit,Success,
T00045192,A0005578,2025-01-06 00:00:00,Purchase,NEFT,3518.0,Credit,Success,
T00045193,A0003769,2025-07-29 00:00:00,Purchase,UPI,1500.95,Credit,Success,
T00045194,A0005030,2024-11-18 00:00:00,Bill Payment,Mobile Banking,12084.54,Credit,Success,
T00045195,A0000349,2024-03-14 00:00:00,Bill Payment,UPI,3185.12,Debit,Success,
T00045196,A0002417,2026-05-15 00:00:00,Bill Payment,UPI,4102.65,Credit,Success,
T00045197,A0000659,2025-11-08 00:00:00,Transfer,UPI,5108.29,Credit,Success,
T00045198,A0003929,2025-05-08 00:00:00,Purchase,UPI,1179.89,Debit,Success,
