Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date,Loan_Amount,Loan_Status,Approval_Date,Disbursement_Date,Interest_Rate,Tenure_Months,Outstanding_Amount,Credit_Score_Band
L001821,C004660,B030,Vehicle,2023-10-08 00:00:00,217100.0,Disbursed,2023-10-11 00:00:00,2023-10-16 00:00:00,11.65,12,61892.0,750+
L001822,C001742,B008,Home,2025-04-09 00:00:00,266700.0,Disbursed,2025-04-14 00:00:00,2025-04-20 00:00:00,11.9,240,207595.58,700-749
L001823,C003111,B009,Business,2024-10-04 00:00:00,365100.0,Disbursed,2024-10-14 00:00:00,2024-10-21 00:00:00,15.19,120,177724.91,750+
L001824,C004808,B022,Vehicle,2023-01-23 00:00:00,126500.0,Disbursed,2023-01-24 00:00:00,2023-01-26 00:00:00,10.17,180,107459.49,600-699
L001825,C002929,B008,Home,2023-02-19 00:00:00,2278600.0,Disbursed,2023-02-21 00:00:00,2023-02-28 00:00:00,7.74,24,1987580.46,700-749
L001826,C004999,B011,Personal,2024-08-02 00:00:00,2917200.0,Rejected,,,13.76,240,0.0,700-749
L001827,C003176,B009,Personal,2025-03-24 00:00:00,579500.0,Disbursed,2025-04-03 00:00:00,2025-04-05 00:00:00,9.16,60,183124.69,600-699
L001828,C003997,B030,Home,2023-03-18 00:00:00,887100.0,Disbursed,2023-04-01 00:00:00,2023-04-02 00:00:00,10.72,240,692812.91,750+
L001829,C004151,B030,Personal,2026-03-19 00:00:00,186400.0,Disbursed,2026-03-26 00:00:00,2026-03-30 00:00:00,8.89,120,46613.94,<600
L001830,C001345,B022,Home,2023-07-15 00:00:00,479000.0,Disbursed,2023-07-19 00:00:00,2023-07-24 00:00:00,9.35,12,422208.97,<600
L001831,C000873,B012,Home,2025-06-17 00:00:00,310700.0,Disbursed,2025-06-21 00:00:00,2025-06-24 00:00:00,10.07,24,186178.01,750+
L001832,C001956,B005,Education,2023-03-23 00:00:00,953900.0,Rejected,,,14.15,36,0.0,600-699
L001833,C000186,B010,Home,2024-03-03 00:00:00,1563200.0,Approved,2024-03-07 00:00:00,,17.58,48,0.0,700-749
L001834,C002992,B016,Business,2025-11-30 00:00:00,1008000.0,Rejected,,,11.56,48,0.0,750+
L001835,C003352,B001,Vehicle,2023-07-14 00:00:00,391700.0,Disbursed,2023-07-21 00:00:00,2023-07-24 00:00:00,10.29,60,212704.97,600-699
L001836,C000975,B025,Personal,2024-07-11 00:00:00,1413600.0,Rejected,,,10.68,12,0.0,600-699
L001837,C004556,B008,Business,2026-04-12 00:00:00,1844100.0,Rejected,,,11.75,240,0.0,700-749
L001838,C004132,B006,Personal,2025-06-28 00:00:00,177700.0,Rejected,,,17.32,36,0.0,700-749
L001839,C000916,B021,Personal,2024-02-03 00:00:00,123300.0,Disbursed,2024-02-10 00:00:00,2024-02-12 00:00:00,14.76,180,48471.44,600-699
L001840,C000114,B014,Personal,2023-12-06 00:00:00,488400.0,Rejected,,,13.3,48,0.0,600-699
L001841,C003183,B024,Business,2024-07-20 00:00:00,293800.0,Rejected,,,7.18,180,0.0,750+
L001842,C003306,B014,Personal,2023-12-30 00:00:00,692300.0,Disbursed,2024-01-02 00:00:00,2024-01-10 00:00:00,15.52,12,423502.82,600-699
L001843,C002212,B010,Personal,2023-11-24 00:00:00,314600.0,Disbursed,2023-12-04 00:00:00,2023-12-10 00:00:00,11.02,36,152770.45,600-699
L001844,C002526,B028,Business,2023-03-14 00:00:00,149700.0,Rejected,,,14.87,240,0.0,700-749
L001845,C001684,B003,Education,2025-07-10 00:00:00,2044200.0,Disbursed,2025-07-24 00:00:00,2025-07-25 00:00:00,9.35,24,1414627.41,700-749
L001846,C003859,B011,Vehicle,2025-04-13 00:00:00,197400.0,Disbursed,2025-04-26 00:00:00,2025-05-04 00:00:00,11.98,240,156971.39,700-749
L001847,C003481,B005,Home,2025-03-05 00:00:00,187000.0,Disbursed,2025-03-14 00:00:00,2025-03-23 00:00:00,8.56,24,136015.74,700-749
L001848,C003161,B014,Vehicle,2024-01-02 00:00:00,111900.0,Disbursed,2024-01-09 00:00:00,2024-01-16 00:00:00,15.81,240,95487.43,600-699
L001849,C004665,B020,Home,2023-10-10 00:00:00,420700.0,Disbursed,2023-10-17 00:00:00,2023-10-21 00:00:00,9.69,36,179983.99,700-749
L001850,C001707,B018,Personal,2025-09-17 00:00:00,505800.0,Disbursed,2025-09-18 00:00:00,2025-09-22 00:00:00,14.83,180,239043.27,600-699
L001851,C002819,B004,Home,2023-10-23 00:00:00,219000.0,Disbursed,2023-11-01 00:00:00,2023-11-07 00:00:00,12.94,36,68705.62,700-749
L001852,C002920,B021,Home,2026-02-25 00:00:00,598700.0,Rejected,,,10.26,24,0.0,<600
L001853,C000749,B016,Personal,2026-01-02 00:00:00,469000.0,Disbursed,2026-01-06 00:00:00,2026-01-10 00:00:00,15.31,120,293059.9,<600
L001854,C002053,B004,Vehicle,2024-02-26 00:00:00,949100.0,Disbursed,2024-03-07 00:00:00,2024-03-16 00:00:00,13.4,180,765390.96,700-749
L001855,C004728,B017,Home,2025-07-19 00:00:00,824100.0,Disbursed,2025-07-24 00:00:00,2025-08-02 00:00:00,11.39,48,734196.98,<600
L001856,C001751,B021,Personal,2024-06-27 00:00:00,1996700.0,Disbursed,2024-07-07 00:00:00,2024-07-15 00:00:00,11.0,48,1242508.03,750+
L001857,C004930,B026,Vehicle,2023-11-20 00:00:00,437000.0,Disbursed,2023-12-01 00:00:00,2023-12-04 00:00:00,17.05,36,248410.44,700-749
L001858,C003699,B009,Home,2023-11-30 00:00:00,419000.0,Disbursed,2023-12-05 00:00:00,2023-12-14 00:00:00,16.16,24,192016.02,700-749
L001859,C000258,B018,Business,2023-10-07 00:00:00,437400.0,Disbursed,2023-10-20 00:00:00,2023-10-22 00:00:00,11.28,120,337422.98,600-699
L001860,C002303,B021,Education,2026-03-29 00:00:00,547400.0,Disbursed,2026-04-07 00:00:00,2026-04-12 00:00:00,12.9,120,504427.71,700-749
L001861,C004543,B021,Personal,2023-02-17 00:00:00,529700.0,Rejected,,,7.78,24,0.0,750+
L001862,C002767,B005,Home,2025-04-26 00:00:00,491600.0,Disbursed,2025-05-09 00:00:00,2025-05-17 00:00:00,13.93,12,311469.49,750+
L001863,C000182,B024,Personal,2023-08-29 00:00:00,695800.0,Closed,2023-09-09 00:00:00,2023-09-15 00:00:00,14.4,12,0.0,700-749
L001864,C002843,B009,Vehicle,2023-01-01 00:00:00,305100.0,Approved,2023-01-05 00:00:00,,11.99,240,0.0,700-749
L001865,C000260,B002,Personal,2024-03-06 00:00:00,549500.0,Rejected,,,14.99,48,0.0,600-699
L001866,C003403,B019,Personal,2023-03-10 00:00:00,334900.0,Disbursed,2023-03-13 00:00:00,2023-03-14 00:00:00,10.84,24,199703.04,<600
L001867,C004951,B001,Home,2024-02-01 00:00:00,600800.0,Closed,2024-02-12 00:00:00,2024-02-20 00:00:00,10.32,180,0.0,700-749
L001868,C003856,B017,Vehicle,2026-05-30 00:00:00,460900.0,Approved,2026-06-09 00:00:00,,17.24,12,0.0,750+
L001869,C004794,B011,Personal,2026-02-10 00:00:00,154000.0,Rejected,,,16.84,12,0.0,750+
L001870,C003449,B010,Personal,2023-01-17 00:00:00,705800.0,Disbursed,2023-01-27 00:00:00,2023-01-29 00:00:00,7.0,24,280917.36,600-699
L001871,C004351,B014,Vehicle,2026-06-13 00:00:00,1755600.0,Disbursed,2026-06-18 00:00:00,2026-06-23 00:00:00,8.57,24,1535699.89,600-699
L001872,C000584,B017,Business,2024-08-12 00:00:00,425800.0,Rejected,,,17.64,48,0.0,600-699
L001873,C002518,B008,Personal,2024-03-10 00:00:00,274600.0,Disbursed,2024-03-21 00:00:00,2024-03-28 00:00:00,12.13,48,211205.13,700-749
L001874,C002162,B010,Vehicle,2023-05-12 00:00:00,112900.0,Rejected,,,12.17,120,0.0,700-749
L001875,C000427,B006,Vehicle,2025-10-12 00:00:00,7497400.0,Disbursed,2025-10-24 00:00:00,2025-11-01 00:00:00,9.67,240,6173550.83,600-699
L001876,C004635,B019,Vehicle,2025-07-19 00:00:00,650900.0,Disbursed,2025-07-24 00:00:00,2025-07-26 00:00:00,13.74,60,423617.81,700-749
L001877,C003668,B030,Business,2025-10-27 00:00:00,677900.0,Disbursed,2025-11-01 00:00:00,2025-11-03 00:00:00,12.49,12,281239.89,700-749
L001878,C003108,B012,Education,2024-12-27 00:00:00,141100.0,Rejected,,,13.23,60,0.0,600-699
L001879,C004673,B006,Personal,2024-09-16 00:00:00,184100.0,Disbursed,2024-09-23 00:00:00,2024-09-28 00:00:00,17.49,120,77193.33,600-699
L001880,C003530,B026,Personal,2023-03-05 00:00:00,1299400.0,Disbursed,2023-03-19 00:00:00,2023-03-22 00:00:00,11.95,60,715328.09,<600
L001881,C003497,B030,Business,2024-06-17 00:00:00,303600.0,Approved,2024-06-26 00:00:00,,12.84,48,0.0,750+
L001882,C002276,B030,Education,2024-06-14 00:00:00,1181100.0,Disbursed,2024-06-17 00:00:00,2024-06-21 00:00:00,9.54,120,366741.59,700-749
L001883,C004018,B026,Personal,2024-09-01 00:00:00,1060000.0,Disbursed,2024-09-05 00:00:00,2024-09-14 00:00:00,10.39,36,869444.92,700-749
L001884,C003640,B002,Vehicle,2025-11-04 00:00:00,113900.0,Disbursed,2025-11-11 00:00:00,2025-11-12 00:00:00,9.49,48,39081.79,700-749
L001885,C002005,B022,Vehicle,2023-01-05 00:00:00,1517600.0,Disbursed,2023-01-09 00:00:00,2023-01-17 00:00:00,12.16,120,878164.45,600-699
L001886,C001966,B027,Vehicle,2025-04-18 00:00:00,2471400.0,Approved,2025-04-21 00:00:00,,10.01,60,0.0,600-699
L001887,C004163,B010,Personal,2025-09-21 00:00:00,543500.0,Disbursed,2025-09-22 00:00:00,2025-10-01 00:00:00,16.01,240,435086.32,750+
L001888,C001452,B008,Personal,2026-03-05 00:00:00,260500.0,Disbursed,2026-03-11 00:00:00,2026-03-19 00:00:00,10.9,36,131239.89,700-749
L001889,C002894,B001,Home,2025-04-05 00:00:00,221600.0,Disbursed,2025-04-08 00:00:00,2025-04-11 00:00:00,7.79,60,203884.33,600-699
L001890,C002542,B010,Home,2024-10-07 00:00:00,222400.0,Disbursed,2024-10-17 00:00:00,2024-10-25 00:00:00,7.49,48,194834.02,750+
L001891,C000861,B007,Home,2024-09-22 00:00:00,544100.0,Disbursed,2024-10-04 00:00:00,2024-10-08 00:00:00,8.29,180,472000.38,600-699
L001892,C003616,B030,Home,2025-08-26 00:00:00,205300.0,Approved,2025-09-06 00:00:00,,16.63,60,0.0,600-699
L001893,C003200,B027,Personal,2025-01-31 00:00:00,743400.0,Disbursed,2025-02-07 00:00:00,2025-02-11 00:00:00,9.17,12,281517.35,700-749
L001894,C004778,B029,Personal,2024-01-07 00:00:00,808300.0,Disbursed,2024-01-18 00:00:00,2024-01-23 00:00:00,7.1,60,730932.2,700-749
L001895,C001456,B024,Personal,2026-02-09 00:00:00,330000.0,Disbursed,2026-02-19 00:00:00,2026-02-22 00:00:00,11.4,24,265766.65,750+
L001896,C004475,B013,Personal,2023-12-08 00:00:00,977600.0,Closed,2023-12-19 00:00:00,2023-12-24 00:00:00,13.4,60,0.0,600-699
L001897,C000363,B015,Home,2023-05-19 00:00:00,195000.0,Disbursed,2023-05-27 00:00:00,2023-05-28 00:00:00,12.14,48,171129.42,700-749
L001898,C000657,B021,Personal,2025-01-09 00:00:00,1621300.0,Disbursed,2025-01-12 00:00:00,2025-01-16 00:00:00,10.96,36,1354077.74,600-699
L001899,C000525,B030,Home,2023-03-20 00:00:00,640100.0,Disbursed,2023-03-28 00:00:00,2023-04-01 00:00:00,14.66,120,505727.62,750+
L001900,C001977,B014,Personal,2026-06-07 00:00:00,534300.0,Approved,2026-06-13 00:00:00,,17.65,240,0.0,600-699
L001901,C003620,B014,Home,2026-04-04 00:00:00,730600.0,Disbursed,2026-04-09 00:00:00,2026-04-15 00:00:00,16.18,24,261919.21,600-699
L001902,C000257,B029,Education,2024-12-03 00:00:00,184900.0,Closed,2024-12-08 00:00:00,2024-12-09 00:00:00,14.76,48,0.0,750+
L001903,C001087,B027,Vehicle,2025-05-08 00:00:00,156600.0,Disbursed,2025-05-12 00:00:00,2025-05-19 00:00:00,9.12,36,39780.03,700-749
L001904,C003063,B002,Personal,2024-11-11 00:00:00,504300.0,Disbursed,2024-11-13 00:00:00,2024-11-16 00:00:00,14.15,180,203380.92,700-749
L001905,C004271,B005,Vehicle,2026-06-12 00:00:00,400900.0,Approved,2026-06-19 00:00:00,,13.29,12,0.0,750+
L001906,C003034,B016,Personal,2024-08-23 00:00:00,295600.0,Rejected,,,8.26,24,0.0,600-699
L001907,C000259,B016,Personal,2024-06-27 00:00:00,1272700.0,Disbursed,2024-07-05 00:00:00,2024-07-14 00:00:00,16.32,12,1176998.92,750+
L001908,C003826,B004,Personal,2025-09-06 00:00:00,387200.0,Disbursed,2025-09-11 00:00:00,2025-09-12 00:00:00,14.5,120,109622.9,750+
L001909,C000133,B022,Personal,2024-09-05 00:00:00,704800.0,Disbursed,2024-09-12 00:00:00,2024-09-13 00:00:00,10.46,240,650532.98,700-749
L001910,C003470,B012,Personal,2024-02-07 00:00:00,2225700.0,Approved,2024-02-16 00:00:00,,14.59,120,0.0,700-749
L001911,C003013,B025,Home,2025-04-20 00:00:00,595200.0,Disbursed,2025-04-25 00:00:00,2025-04-27 00:00:00,8.22,48,254514.9,600-699
L001912,C000246,B017,Home,2023-05-02 00:00:00,93500.0,Approved,2023-05-15 00:00:00,,12.18,36,0.0,750+
L001913,C004797,B026,Home,2026-04-12 00:00:00,1019100.0,Disbursed,2026-04-25 00:00:00,2026-04-29 00:00:00,9.27,180,288879.49,700-749
L001914,C004256,B011,Vehicle,2026-02-17 00:00:00,770100.0,Disbursed,2026-02-24 00:00:00,2026-02-26 00:00:00,15.83,48,523215.53,600-699
L001915,C004099,B018,Vehicle,2023-01-08 00:00:00,632000.0,Rejected,,,16.11,240,0.0,<600
L001916,C001769,B018,Personal,2024-12-26 00:00:00,411500.0,Disbursed,2025-01-02 00:00:00,2025-01-10 00:00:00,9.3,60,348813.29,750+
L001917,C004860,B012,Business,2025-09-12 00:00:00,790900.0,Disbursed,2025-09-25 00:00:00,2025-10-02 00:00:00,7.68,240,697382.34,700-749
L001918,C003379,B004,Business,2025-06-27 00:00:00,239800.0,Disbursed,2025-07-01 00:00:00,2025-07-04 00:00:00,11.01,240,113157.85,700-749
L001919,C002107,B009,Vehicle,2025-02-14 00:00:00,353200.0,Disbursed,2025-02-19 00:00:00,2025-02-21 00:00:00,7.85,48,245012.75,600-699
L001920,C004272,B007,Personal,2026-05-21 00:00:00,307800.0,Disbursed,2026-06-04 00:00:00,2026-06-06 00:00:00,13.04,180,160560.78,750+
L001921,C000194,B022,Personal,2023-02-21 00:00:00,1028000.0,Disbursed,2023-03-05 00:00:00,2023-03-10 00:00:00,9.41,48,261111.78,600-699
L001922,C002437,B012,Personal,2025-06-04 00:00:00,58900.0,Disbursed,2025-06-11 00:00:00,2025-06-18 00:00:00,8.6,180,18391.23,600-699
L001923,C004800,B004,Vehicle,2025-01-05 00:00:00,465000.0,Disbursed,2025-01-08 00:00:00,2025-01-17 00:00:00,9.95,36,164913.75,600-699
L001924,C002352,B011,Business,2023-02-14 00:00:00,507100.0,Disbursed,2023-02-15 00:00:00,2023-02-19 00:00:00,7.46,24,423914.35,750+
L001925,C002445,B005,Education,2023-01-07 00:00:00,717800.0,Closed,2023-01-19 00:00:00,2023-01-22 00:00:00,16.33,24,0.0,750+
L001926,C000356,B002,Personal,2025-09-13 00:00:00,197200.0,Disbursed,2025-09-15 00:00:00,2025-09-19 00:00:00,11.19,48,66038.04,700-749
L001927,C004487,B025,Home,2024-06-16 00:00:00,996600.0,Closed,2024-06-25 00:00:00,2024-07-01 00:00:00,13.91,48,0.0,750+
L001928,C001912,B007,Education,2023-12-03 00:00:00,162200.0,Approved,2023-12-07 00:00:00,,9.6,36,0.0,700-749
L001929,C002056,B016,Business,2024-05-16 00:00:00,211000.0,Closed,2024-05-18 00:00:00,2024-05-26 00:00:00,8.34,12,0.0,<600
L001930,C004326,B016,Vehicle,2025-08-22 00:00:00,711400.0,Closed,2025-09-01 00:00:00,2025-09-09 00:00:00,11.2,180,0.0,<600
L001931,C003492,B013,Home,2026-06-30 00:00:00,1007900.0,Closed,2026-07-07 00:00:00,2026-07-11 00:00:00,7.08,60,0.0,600-699
L001932,C003401,B013,Home,2023-07-07 00:00:00,129100.0,Disbursed,2023-07-20 00:00:00,2023-07-22 00:00:00,11.57,12,70925.88,750+
L001933,C004980,B018,Home,2023-03-27 00:00:00,254500.0,Approved,2023-04-09 00:00:00,,10.73,120,0.0,750+
L001934,C001872,B029,Vehicle,2026-02-24 00:00:00,4672500.0,Rejected,,,9.75,60,0.0,600-699
L001935,C002513,B021,Vehicle,2024-11-20 00:00:00,34000.0,Disbursed,2024-11-24 00:00:00,2024-12-03 00:00:00,9.37,60,14933.49,700-749
L001936,C002218,B021,Business,2024-04-16 00:00:00,252300.0,Disbursed,2024-04-19 00:00:00,2024-04-28 00:00:00,15.93,60,91894.48,600-699
L001937,C003671,B011,Personal,2025-05-23 00:00:00,2221300.0,Closed,2025-06-05 00:00:00,2025-06-08 00:00:00,7.97,24,0.0,<600
L001938,C004067,B019,Home,2024-08-19 00:00:00,102700.0,Rejected,,,16.94,48,0.0,<600
L001939,C000300,B025,Vehicle,2025-05-13 00:00:00,4000400.0,Disbursed,2025-05-22 00:00:00,2025-05-26 00:00:00,13.77,36,1552227.72,700-749
L001940,C004512,B029,Personal,2024-08-22 00:00:00,1357400.0,Disbursed,2024-09-03 00:00:00,2024-09-12 00:00:00,16.71,12,1046636.84,750+
L001941,C002090,B013,Home,2026-01-17 00:00:00,314700.0,Rejected,,,7.81,12,0.0,750+
L001942,C001250,B026,Personal,2025-07-12 00:00:00,89400.0,Disbursed,2025-07-14 00:00:00,2025-07-22 00:00:00,10.03,12,42504.67,<600
L001943,C003298,B011,Home,2023-02-04 00:00:00,318800.0,Rejected,,,14.44,120,0.0,750+
L001944,C002150,B002,Vehicle,2023-10-03 00:00:00,245300.0,Disbursed,2023-10-09 00:00:00,2023-10-13 00:00:00,13.03,48,210659.7,700-749
L001945,C000528,B029,Personal,2023-08-06 00:00:00,337900.0,Rejected,,,15.92,60,0.0,750+
L001946,C000120,B025,Home,2026-05-30 00:00:00,1218200.0,Closed,2026-06-11 00:00:00,2026-06-20 00:00:00,11.77,12,0.0,700-749
L001947,C000297,B010,Personal,2025-05-03 00:00:00,360100.0,Disbursed,2025-05-06 00:00:00,2025-05-08 00:00:00,17.79,60,146695.64,700-749
L001948,C004900,B022,Vehicle,2024-08-19 00:00:00,2621700.0,Disbursed,2024-08-31 00:00:00,2024-09-08 00:00:00,15.49,60,1685970.0,600-699
L001949,C004655,B011,Vehicle,2024-05-27 00:00:00,672600.0,Disbursed,2024-06-04 00:00:00,2024-06-07 00:00:00,11.31,240,532001.48,750+
L001950,C003738,B008,Personal,2024-05-04 00:00:00,404900.0,Disbursed,2024-05-05 00:00:00,2024-05-11 00:00:00,17.24,240,112821.5,700-749
L001951,C002598,B018,Home,2023-05-02 00:00:00,205600.0,Approved,2023-05-14 00:00:00,,17.9,12,0.0,750+
L001952,C003598,B025,Home,2024-10-19 00:00:00,401200.0,Disbursed,2024-10-20 00:00:00,2024-10-29 00:00:00,10.02,48,229329.84,<600
L001953,C004325,B009,Home,2024-12-04 00:00:00,252400.0,Disbursed,2024-12-07 00:00:00,2024-12-09 00:00:00,9.88,180,226465.34,600-699
L001954,C003986,B019,Vehicle,2025-10-17 00:00:00,1125900.0,Disbursed,2025-10-18 00:00:00,2025-10-27 00:00:00,10.89,180,725036.0,750+
L001955,C001171,B005,Personal,2024-04-03 00:00:00,326900.0,Disbursed,2024-04-04 00:00:00,2024-04-11 00:00:00,13.53,120,187181.01,<600
L001956,C001528,B001,Home,2025-10-04 00:00:00,288600.0,Disbursed,2025-10-11 00:00:00,2025-10-12 00:00:00,14.01,180,187086.84,750+
L001957,C000967,B013,Business,2023-02-10 00:00:00,1883700.0,Disbursed,2023-02-12 00:00:00,2023-02-13 00:00:00,12.19,240,1483324.06,750+
L001958,C001936,B030,Vehicle,2024-05-16 00:00:00,1329300.0,Disbursed,2024-05-30 00:00:00,2024-06-08 00:00:00,11.04,24,1196263.94,600-699
L001959,C003736,B017,Education,2025-11-15 00:00:00,116200.0,Disbursed,2025-11-29 00:00:00,2025-12-06 00:00:00,15.67,24,102431.29,750+
L001960,C001441,B003,Home,2025-09-22 00:00:00,197900.0,Rejected,,,16.16,36,0.0,700-749
L001961,C000560,B010,Personal,2023-10-24 00:00:00,1535200.0,Disbursed,2023-11-04 00:00:00,2023-11-07 00:00:00,11.41,36,1411584.17,<600
L001962,C003023,B028,Personal,2025-06-24 00:00:00,169200.0,Disbursed,2025-07-02 00:00:00,2025-07-03 00:00:00,12.98,12,63137.09,750+
L001963,C002412,B026,Education,2023-07-23 00:00:00,345400.0,Disbursed,2023-08-01 00:00:00,2023-08-10 00:00:00,16.43,60,207830.24,600-699
L001964,C001266,B016,Personal,2025-05-25 00:00:00,131900.0,Disbursed,2025-06-05 00:00:00,2025-06-07 00:00:00,17.04,48,50352.71,750+
L001965,C000945,B005,Education,2025-04-25 00:00:00,396100.0,Rejected,,,16.33,12,0.0,600-699
L001966,C000202,B007,Vehicle,2023-02-06 00:00:00,644200.0,Rejected,,,13.01,36,0.0,700-749
L001967,C001687,B010,Vehicle,2023-04-01 00:00:00,120900.0,Rejected,,,12.19,240,0.0,700-749
L001968,C004346,B001,Home,2023-01-01 00:00:00,454400.0,Rejected,,,15.8,120,0.0,750+
L001969,C000691,B005,Personal,2024-06-05 00:00:00,1932400.0,Rejected,,,12.75,180,0.0,600-699
L001970,C003367,B008,Home,2025-09-11 00:00:00,459000.0,Disbursed,2025-09-22 00:00:00,2025-09-27 00:00:00,8.12,12,182608.37,600-699
L001971,C004955,B020,Home,2024-08-01 00:00:00,421000.0,Rejected,,,8.84,60,0.0,700-749
L001972,C002678,B010,Personal,2023-07-31 00:00:00,944800.0,Disbursed,2023-08-02 00:00:00,2023-08-10 00:00:00,12.28,48,547094.99,750+
L001973,C003101,B028,Personal,2023-02-20 00:00:00,442300.0,Disbursed,2023-02-21 00:00:00,2023-02-26 00:00:00,15.94,120,297666.32,<600
L001974,C000925,B004,Business,2023-07-27 00:00:00,794800.0,Approved,2023-07-29 00:00:00,,17.5,240,0.0,750+
L001975,C002080,B021,Vehicle,2026-06-06 00:00:00,1317500.0,Closed,2026-06-17 00:00:00,2026-06-20 00:00:00,15.27,60,0.0,750+
L001976,C000774,B007,Business,2023-05-26 00:00:00,271700.0,Disbursed,2023-06-08 00:00:00,2023-06-09 00:00:00,10.68,180,163344.28,700-749
L001977,C000914,B016,Vehicle,2025-02-28 00:00:00,991700.0,Disbursed,2025-03-10 00:00:00,2025-03-15 00:00:00,15.09,24,394197.82,700-749
L001978,C004072,B004,Education,2023-01-12 00:00:00,119100.0,Disbursed,2023-01-26 00:00:00,2023-02-01 00:00:00,9.57,24,62210.03,750+
L001979,C004830,B015,Business,2023-10-09 00:00:00,1341900.0,Approved,2023-10-11 00:00:00,,11.43,24,0.0,700-749
L001980,C002377,B002,Personal,2023-03-22 00:00:00,658300.0,Closed,2023-03-23 00:00:00,2023-04-01 00:00:00,9.32,240,0.0,600-699
L001981,C004124,B026,Business,2024-03-20 00:00:00,58300.0,Approved,2024-04-03 00:00:00,,10.49,60,0.0,700-749
L001982,C003457,B004,Personal,2024-04-05 00:00:00,282800.0,Disbursed,2024-04-13 00:00:00,2024-04-20 00:00:00,10.37,120,173158.27,<600
L001983,C000151,B027,Home,2024-09-03 00:00:00,500900.0,Closed,2024-09-08 00:00:00,2024-09-11 00:00:00,9.27,240,0.0,<600
L001984,C001515,B019,Personal,2025-08-26 00:00:00,244900.0,Closed,2025-09-06 00:00:00,2025-09-07 00:00:00,8.94,36,0.0,600-699
L001985,C000577,B017,Personal,2025-10-21 00:00:00,247900.0,Disbursed,2025-11-03 00:00:00,2025-11-11 00:00:00,7.94,48,224631.13,700-749
L001986,C001778,B024,Business,2024-04-20 00:00:00,113900.0,Rejected,,,12.75,36,0.0,600-699
L001987,C002851,B030,Home,2025-12-02 00:00:00,256300.0,Disbursed,2025-12-16 00:00:00,2025-12-20 00:00:00,7.45,24,128894.66,750+
L001988,C002320,B014,Vehicle,2025-01-13 00:00:00,553700.0,Disbursed,2025-01-26 00:00:00,2025-01-29 00:00:00,11.78,240,520009.08,750+
L001989,C000937,B020,Personal,2025-09-28 00:00:00,275500.0,Rejected,,,10.56,120,0.0,750+
L001990,C003418,B027,Vehicle,2024-09-03 00:00:00,1762000.0,Disbursed,2024-09-14 00:00:00,2024-09-21 00:00:00,11.95,240,1102153.67,600-699
L001991,C003702,B009,Home,2023-06-26 00:00:00,464800.0,Disbursed,2023-06-30 00:00:00,2023-07-09 00:00:00,14.66,180,118075.58,600-699
L001992,C000726,B004,Business,2025-01-04 00:00:00,220500.0,Disbursed,2025-01-15 00:00:00,2025-01-23 00:00:00,16.41,36,206304.51,600-699
L001993,C004590,B021,Vehicle,2025-03-02 00:00:00,1332000.0,Disbursed,2025-03-03 00:00:00,2025-03-11 00:00:00,7.17,24,406450.8,750+
L001994,C003000,B030,Business,2024-12-13 00:00:00,426100.0,Disbursed,2024-12-20 00:00:00,2024-12-21 00:00:00,12.04,120,133766.66,750+
L001995,C001025,B023,Personal,2023-02-28 00:00:00,70900.0,Disbursed,2023-03-03 00:00:00,2023-03-05 00:00:00,17.78,240,61552.91,<600
L001996,C003120,B016,Home,2023-11-02 00:00:00,1512000.0,Closed,2023-11-05 00:00:00,2023-11-14 00:00:00,13.03,120,0.0,600-699
L001997,C000169,B013,Home,2025-02-14 00:00:00,1516300.0,Rejected,,,8.63,24,0.0,700-749
L001998,C002422,B023,Education,2025-09-23 00:00:00,466000.0,Disbursed,2025-09-28 00:00:00,2025-09-30 00:00:00,8.08,120,395118.34,600-699
L001999,C004386,B016,Personal,2025-03-12 00:00:00,636700.0,Closed,2025-03-14 00:00:00,2025-03-20 00:00:00,16.48,60,0.0,700-749
L002000,C002077,B021,Vehicle,2026-03-09 00:00:00,231100.0,Closed,2026-03-10 00:00:00,2026-03-14 00:00:00,17.34,36,0.0,750+
