Card_ID,Account_ID,Card_Type,Issue_Date,Activation_Date,Card_Status,Card_Network,Expiry_Date,Replacement_Count,Block_Reason
CD004219,A0001338,Debit,2023-08-02 00:00:00,2023-08-07 00:00:00,Active,Visa,2028-08-02 00:00:00,0,
CD004220,A0005923,Debit,2025-01-29 00:00:00,2025-02-04 00:00:00,Active,Visa,2030-01-29 00:00:00,0,
CD004221,A0004517,Debit,2022-02-06 00:00:00,2022-02-10 00:00:00,Active,RuPay,2027-02-06 00:00:00,0,
CD004222,A0006188,Debit,2024-07-26 00:00:00,2024-07-31 00:00:00,Active,Mastercard,2029-07-26 00:00:00,0,
CD004223,A0001891,Credit,2024-10-23 00:00:00,2024-10-25 00:00:00,Active,RuPay,2029-10-23 00:00:00,0,
CD004224,A0001853,Debit,2023-07-01 00:00:00,2023-07-06 00:00:00,Active,Mastercard,2028-07-01 00:00:00,1,
CD004225,A0001049,Debit,2022-12-29 00:00:00,2023-01-02 00:00:00,Active,RuPay,2027-12-29 00:00:00,0,
CD004226,A0005105,Debit,2024-11-27 00:00:00,2024-12-04 00:00:00,Blocked,Mastercard,2029-11-27 00:00:00,0,Stolen
CD004227,A0001573,Debit,2024-07-28 00:00:00,2024-08-01 00:00:00,Active,Visa,2029-07-28 00:00:00,0,
CD004228,A0001576,Credit,2024-05-06 00:00:00,2024-05-06 00:00:00,Active,RuPay,2029-05-06 00:00:00,0,
CD004229,A0003591,Credit,2024-05-02 00:00:00,2024-05-08 00:00:00,Active,Visa,2029-05-02 00:00:00,0,
CD004230,A0000081,Debit,2025-06-18 00:00:00,2025-06-25 00:00:00,Active,Mastercard,2030-06-18 00:00:00,0,
CD004231,A0004554,Debit,2024-02-12 00:00:00,2024-02-16 00:00:00,Active,Visa,2029-02-12 00:00:00,2,
CD004232,A0003609,Debit,2024-04-19 00:00:00,2024-04-20 00:00:00,Blocked,Mastercard,2029-04-19 00:00:00,0,Stolen
CD004233,A0006313,Debit,2022-11-07 00:00:00,2022-11-10 00:00:00,Active,Mastercard,2027-11-07 00:00:00,0,
CD004234,A0000552,Debit,2024-09-29 00:00:00,2024-09-29 00:00:00,Active,Mastercard,2029-09-29 00:00:00,0,
CD004235,A0005313,Debit,2026-05-16 00:00:00,2026-05-23 00:00:00,Blocked,Visa,2031-05-16 00:00:00,0,Customer Request
CD004236,A0000363,Debit,2023-12-29 00:00:00,2024-01-05 00:00:00,Inactive,RuPay,2028-12-29 00:00:00,0,
CD004237,A0006120,Debit,2022-08-25 00:00:00,2022-08-31 00:00:00,Active,Mastercard,2027-08-25 00:00:00,0,
CD004238,A0003302,Credit,2022-07-10 00:00:00,2022-07-11 00:00:00,Active,RuPay,2027-07-10 00:00:00,0,
CD004239,A0002305,Debit,2024-09-15 00:00:00,2024-09-17 00:00:00,Blocked,RuPay,2029-09-15 00:00:00,2,Customer Request
CD004240,A0005709,Credit,2024-04-04 00:00:00,2024-04-04 00:00:00,Active,Visa,2029-04-04 00:00:00,0,
CD004241,A0002781,Credit,2025-02-09 00:00:00,2025-02-14 00:00:00,Active,Visa,2030-02-09 00:00:00,0,
CD004242,A0005813,Debit,2022-07-01 00:00:00,2022-07-07 00:00:00,Active,Mastercard,2027-07-01 00:00:00,0,
CD004243,A0000574,Debit,2023-02-04 00:00:00,2023-02-06 00:00:00,Blocked,RuPay,2028-02-04 00:00:00,1,Lost
CD004244,A0001546,Debit,2025-11-06 00:00:00,2025-11-08 00:00:00,Inactive,Mastercard,2030-11-06 00:00:00,0,
CD004245,A0002919,Debit,2026-05-02 00:00:00,2026-05-09 00:00:00,Active,Mastercard,2031-05-02 00:00:00,0,
CD004246,A0004579,Debit,2022-01-18 00:00:00,2022-01-24 00:00:00,Inactive,RuPay,2027-01-18 00:00:00,0,
CD004247,A0005370,Debit,2023-08-01 00:00:00,2023-08-01 00:00:00,Expired,Visa,2028-08-01 00:00:00,0,
CD004248,A0003252,Debit,2022-07-21 00:00:00,2022-07-28 00:00:00,Expired,Visa,2027-07-21 00:00:00,0,
CD004249,A0003809,Debit,2024-03-30 00:00:00,2024-04-04 00:00:00,Active,Visa,2029-03-30 00:00:00,0,
CD004250,A0003089,Debit,2022-12-07 00:00:00,2022-12-11 00:00:00,Active,Visa,2027-12-07 00:00:00,0,
CD004251,A0000069,Debit,2024-12-06 00:00:00,2024-12-07 00:00:00,Inactive,RuPay,2029-12-06 00:00:00,0,
CD004252,A0002062,Debit,2022-08-02 00:00:00,2022-08-02 00:00:00,Expired,Mastercard,2027-08-02 00:00:00,0,
CD004253,A0002352,Credit,2025-04-14 00:00:00,2025-04-21 00:00:00,Blocked,Mastercard,2030-04-14 00:00:00,0,Stolen
CD004254,A0005759,Debit,2024-01-23 00:00:00,2024-01-27 00:00:00,Active,Visa,2029-01-23 00:00:00,0,
CD004255,A0000671,Credit,2025-01-21 00:00:00,2025-01-21 00:00:00,Active,Mastercard,2030-01-21 00:00:00,0,
CD004256,A0005801,Debit,2022-05-03 00:00:00,2022-05-07 00:00:00,Active,Visa,2027-05-03 00:00:00,0,
CD004257,A0002081,Credit,2023-04-03 00:00:00,2023-04-07 00:00:00,Active,RuPay,2028-04-03 00:00:00,0,
CD004258,A0001863,Debit,2022-05-22 00:00:00,2022-05-22 00:00:00,Blocked,Visa,2027-05-22 00:00:00,0,Suspected Fraud
CD004259,A0001359,Debit,2022-04-06 00:00:00,2022-04-12 00:00:00,Active,Visa,2027-04-06 00:00:00,0,
CD004260,A0005544,Debit,2025-04-13 00:00:00,2025-04-13 00:00:00,Blocked,Visa,2030-04-13 00:00:00,2,Suspected Fraud
CD004261,A0001091,Credit,2024-09-05 00:00:00,2024-09-06 00:00:00,Active,RuPay,2029-09-05 00:00:00,2,
CD004262,A0003280,Debit,2026-05-24 00:00:00,2026-05-28 00:00:00,Active,Visa,2031-05-24 00:00:00,0,
CD004263,A0000537,Debit,2024-01-27 00:00:00,2024-01-31 00:00:00,Active,Mastercard,2029-01-27 00:00:00,0,
CD004264,A0002297,Debit,2024-04-03 00:00:00,2024-04-04 00:00:00,Blocked,Visa,2029-04-03 00:00:00,1,Lost
CD004265,A0001022,Debit,2025-02-27 00:00:00,2025-03-06 00:00:00,Active,Mastercard,2030-02-27 00:00:00,0,
CD004266,A0001631,Debit,2024-01-29 00:00:00,2024-02-03 00:00:00,Active,Visa,2029-01-29 00:00:00,0,
CD004267,A0004477,Debit,2023-11-15 00:00:00,2023-11-18 00:00:00,Active,Mastercard,2028-11-15 00:00:00,0,
CD004268,A0002651,Debit,2025-03-08 00:00:00,2025-03-08 00:00:00,Active,RuPay,2030-03-08 00:00:00,0,
CD004269,A0005457,Debit,2024-01-05 00:00:00,2024-01-12 00:00:00,Expired,Visa,2029-01-05 00:00:00,0,
CD004270,A0003479,Debit,2024-04-27 00:00:00,2024-04-29 00:00:00,Active,Mastercard,2029-04-27 00:00:00,1,
CD004271,A0004005,Debit,2025-11-01 00:00:00,2025-11-04 00:00:00,Blocked,RuPay,2030-11-01 00:00:00,0,Lost
CD004272,A0001823,Credit,2023-07-07 00:00:00,2023-07-07 00:00:00,Active,Mastercard,2028-07-07 00:00:00,0,
CD004273,A0001430,Debit,2024-12-08 00:00:00,2024-12-08 00:00:00,Blocked,Mastercard,2029-12-08 00:00:00,0,Suspected Fraud
CD004274,A0003959,Debit,2022-05-03 00:00:00,2022-05-04 00:00:00,Expired,Mastercard,2027-05-03 00:00:00,2,
CD004275,A0005419,Debit,2024-02-16 00:00:00,2024-02-21 00:00:00,Active,RuPay,2029-02-16 00:00:00,0,
CD004276,A0002173,Credit,2023-11-24 00:00:00,2023-11-24 00:00:00,Active,Mastercard,2028-11-24 00:00:00,0,
CD004277,A0003975,Debit,2023-02-10 00:00:00,2023-02-10 00:00:00,Active,RuPay,2028-02-10 00:00:00,1,
CD004278,A0002167,Debit,2022-02-22 00:00:00,2022-02-27 00:00:00,Active,Mastercard,2027-02-22 00:00:00,0,
CD004279,A0003847,Debit,2025-04-29 00:00:00,2025-04-30 00:00:00,Blocked,Visa,2030-04-29 00:00:00,0,Lost
CD004280,A0003417,Debit,2022-05-12 00:00:00,2022-05-12 00:00:00,Active,Mastercard,2027-05-12 00:00:00,0,
CD004281,A0000190,Debit,2022-08-31 00:00:00,2022-09-06 00:00:00,Active,Mastercard,2027-08-31 00:00:00,0,
CD004282,A0003121,Debit,2024-08-26 00:00:00,2024-08-31 00:00:00,Active,Mastercard,2029-08-26 00:00:00,1,
CD004283,A0003303,Debit,2026-01-18 00:00:00,2026-01-20 00:00:00,Active,Visa,2031-01-18 00:00:00,1,
CD004284,A0005153,Debit,2022-02-19 00:00:00,2022-02-19 00:00:00,Active,Mastercard,2027-02-19 00:00:00,0,
CD004285,A0001502,Debit,2022-03-30 00:00:00,2022-04-03 00:00:00,Active,Mastercard,2027-03-30 00:00:00,0,
CD004286,A0000269,Debit,2025-01-05 00:00:00,2025-01-09 00:00:00,Active,Visa,2030-01-05 00:00:00,0,
CD004287,A0001314,Debit,2022-05-05 00:00:00,2022-05-05 00:00:00,Active,Mastercard,2027-05-05 00:00:00,0,
CD004288,A0005011,Credit,2023-10-03 00:00:00,2023-10-05 00:00:00,Active,Visa,2028-10-03 00:00:00,1,
CD004289,A0003114,Debit,2023-03-21 00:00:00,2023-03-22 00:00:00,Active,Mastercard,2028-03-21 00:00:00,0,
CD004290,A0002103,Debit,2022-09-06 00:00:00,2022-09-11 00:00:00,Active,Mastercard,2027-09-06 00:00:00,0,
CD004291,A0004594,Debit,2023-11-08 00:00:00,2023-11-14 00:00:00,Active,Visa,2028-11-08 00:00:00,0,
CD004292,A0005809,Debit,2024-08-08 00:00:00,2024-08-08 00:00:00,Active,RuPay,2029-08-08 00:00:00,1,
CD004293,A0002726,Debit,2024-11-11 00:00:00,2024-11-16 00:00:00,Active,Visa,2029-11-11 00:00:00,0,
CD004294,A0006319,Credit,2025-04-10 00:00:00,2025-04-16 00:00:00,Active,RuPay,2030-04-10 00:00:00,1,
CD004295,A0005512,Debit,2026-03-28 00:00:00,2026-04-02 00:00:00,Active,Visa,2031-03-28 00:00:00,1,
CD004296,A0001362,Debit,2025-05-28 00:00:00,2025-06-03 00:00:00,Active,Mastercard,2030-05-28 00:00:00,0,
CD004297,A0003954,Debit,2023-11-28 00:00:00,2023-12-05 00:00:00,Active,RuPay,2028-11-28 00:00:00,0,
CD004298,A0001564,Credit,2022-05-24 00:00:00,2022-05-28 00:00:00,Active,Visa,2027-05-24 00:00:00,1,
CD004299,A0001813,Credit,2023-10-28 00:00:00,2023-11-03 00:00:00,Active,RuPay,2028-10-28 00:00:00,0,
CD004300,A0004871,Debit,2022-12-22 00:00:00,2022-12-23 00:00:00,Active,RuPay,2027-12-22 00:00:00,2,
CD004301,A0001525,Credit,2023-09-03 00:00:00,2023-09-03 00:00:00,Active,Visa,2028-09-03 00:00:00,0,
CD004302,A0002592,Debit,2025-12-10 00:00:00,2025-12-11 00:00:00,Active,Visa,2030-12-10 00:00:00,0,
CD004303,A0003149,Debit,2023-09-04 00:00:00,2023-09-04 00:00:00,Active,Visa,2028-09-04 00:00:00,1,
CD004304,A0004738,Credit,2025-05-13 00:00:00,2025-05-14 00:00:00,Inactive,RuPay,2030-05-13 00:00:00,0,
CD004305,A0001389,Credit,2024-08-01 00:00:00,2024-08-01 00:00:00,Active,Mastercard,2029-08-01 00:00:00,0,
CD004306,A0004246,Debit,2023-12-04 00:00:00,2023-12-08 00:00:00,Active,RuPay,2028-12-04 00:00:00,0,
CD004307,A0005498,Debit,2025-11-15 00:00:00,2025-11-16 00:00:00,Inactive,Visa,2030-11-15 00:00:00,0,
CD004308,A0003372,Debit,2023-02-26 00:00:00,2023-03-01 00:00:00,Active,Mastercard,2028-02-26 00:00:00,0,
CD004309,A0002093,Debit,2026-04-06 00:00:00,2026-04-12 00:00:00,Active,Visa,2031-04-06 00:00:00,1,
CD004310,A0003138,Debit,2023-07-06 00:00:00,2023-07-12 00:00:00,Active,RuPay,2028-07-06 00:00:00,2,
CD004311,A0001581,Debit,2024-06-16 00:00:00,2024-06-17 00:00:00,Inactive,Mastercard,2029-06-16 00:00:00,0,
CD004312,A0000208,Debit,2023-12-16 00:00:00,2023-12-23 00:00:00,Active,Visa,2028-12-16 00:00:00,0,
CD004313,A0001928,Debit,2025-10-23 00:00:00,2025-10-26 00:00:00,Active,RuPay,2030-10-23 00:00:00,0,
CD004314,A0000576,Credit,2023-08-28 00:00:00,2023-08-30 00:00:00,Active,Mastercard,2028-08-28 00:00:00,0,
CD004315,A0003338,Credit,2025-03-13 00:00:00,2025-03-14 00:00:00,Active,Mastercard,2030-03-13 00:00:00,0,
CD004316,A0003476,Debit,2024-04-06 00:00:00,2024-04-06 00:00:00,Active,Mastercard,2029-04-06 00:00:00,0,
CD004317,A0005624,Debit,2024-05-29 00:00:00,2024-06-04 00:00:00,Active,Visa,2029-05-29 00:00:00,0,
CD004318,A0005520,Debit,2023-06-22 00:00:00,2023-06-29 00:00:00,Active,RuPay,2028-06-22 00:00:00,0,
CD004319,A0002178,Debit,2022-12-30 00:00:00,2022-12-30 00:00:00,Active,RuPay,2027-12-30 00:00:00,1,
CD004320,A0004507,Debit,2022-11-24 00:00:00,2022-11-30 00:00:00,Active,Mastercard,2027-11-24 00:00:00,0,
CD004321,A0006487,Debit,2023-06-21 00:00:00,2023-06-26 00:00:00,Active,Mastercard,2028-06-21 00:00:00,0,
CD004322,A0004248,Debit,2022-04-22 00:00:00,2022-04-25 00:00:00,Active,RuPay,2027-04-22 00:00:00,0,
CD004323,A0002668,Debit,2026-05-09 00:00:00,2026-05-15 00:00:00,Active,Visa,2031-05-09 00:00:00,0,
CD004324,A0000476,Debit,2024-04-09 00:00:00,2024-04-10 00:00:00,Active,RuPay,2029-04-09 00:00:00,0,
CD004325,A0002399,Debit,2025-01-23 00:00:00,2025-01-29 00:00:00,Expired,Mastercard,2030-01-23 00:00:00,1,
CD004326,A0000058,Credit,2023-10-30 00:00:00,2023-11-02 00:00:00,Active,Mastercard,2028-10-30 00:00:00,0,
CD004327,A0000251,Debit,2025-02-24 00:00:00,2025-02-24 00:00:00,Active,RuPay,2030-02-24 00:00:00,0,
CD004328,A0000304,Debit,2023-08-21 00:00:00,2023-08-26 00:00:00,Active,Visa,2028-08-21 00:00:00,0,
CD004329,A0001538,Credit,2024-11-02 00:00:00,2024-11-02 00:00:00,Active,RuPay,2029-11-02 00:00:00,0,
CD004330,A0005402,Credit,2026-02-03 00:00:00,2026-02-08 00:00:00,Blocked,Visa,2031-02-03 00:00:00,0,Lost
CD004331,A0004616,Debit,2022-09-29 00:00:00,2022-10-04 00:00:00,Active,Mastercard,2027-09-29 00:00:00,0,
CD004332,A0005710,Debit,2023-02-02 00:00:00,2023-02-09 00:00:00,Inactive,Mastercard,2028-02-02 00:00:00,0,
CD004333,A0000050,Debit,2025-09-04 00:00:00,2025-09-09 00:00:00,Active,Visa,2030-09-04 00:00:00,0,
CD004334,A0006361,Debit,2026-06-25 00:00:00,2026-06-26 00:00:00,Active,RuPay,2031-06-25 00:00:00,2,
CD004335,A0004876,Debit,2024-06-30 00:00:00,2024-07-06 00:00:00,Active,Visa,2029-06-30 00:00:00,0,
CD004336,A0001448,Debit,2026-02-25 00:00:00,2026-02-25 00:00:00,Blocked,Mastercard,2031-02-25 00:00:00,0,Stolen
CD004337,A0005230,Debit,2022-08-04 00:00:00,2022-08-09 00:00:00,Active,Mastercard,2027-08-04 00:00:00,0,
CD004338,A0002821,Debit,2023-12-03 00:00:00,2023-12-08 00:00:00,Active,Mastercard,2028-12-03 00:00:00,0,
CD004339,A0000060,Debit,2024-03-21 00:00:00,2024-03-23 00:00:00,Active,Mastercard,2029-03-21 00:00:00,1,
CD004340,A0000777,Debit,2025-07-02 00:00:00,2025-07-08 00:00:00,Active,Visa,2030-07-02 00:00:00,0,
CD004341,A0004692,Debit,2024-04-12 00:00:00,2024-04-15 00:00:00,Active,Mastercard,2029-04-12 00:00:00,0,
CD004342,A0004970,Debit,2024-09-27 00:00:00,2024-09-27 00:00:00,Active,RuPay,2029-09-27 00:00:00,0,
CD004343,A0005284,Debit,2024-05-17 00:00:00,2024-05-18 00:00:00,Active,Visa,2029-05-17 00:00:00,0,
CD004344,A0000061,Debit,2023-03-25 00:00:00,2023-04-01 00:00:00,Active,Visa,2028-03-25 00:00:00,0,
CD004345,A0000196,Credit,2022-11-28 00:00:00,2022-12-05 00:00:00,Active,Mastercard,2027-11-28 00:00:00,0,
CD004346,A0006322,Debit,2023-08-12 00:00:00,2023-08-13 00:00:00,Active,Visa,2028-08-12 00:00:00,0,
CD004347,A0000561,Debit,2024-02-27 00:00:00,2024-03-02 00:00:00,Active,RuPay,2029-02-27 00:00:00,0,
CD004348,A0002318,Debit,2024-02-05 00:00:00,2024-02-10 00:00:00,Active,RuPay,2029-02-05 00:00:00,0,
CD004349,A0001762,Credit,2026-05-01 00:00:00,2026-05-02 00:00:00,Active,Mastercard,2031-05-01 00:00:00,1,
CD004350,A0006064,Debit,2025-09-19 00:00:00,2025-09-24 00:00:00,Active,RuPay,2030-09-19 00:00:00,0,
CD004351,A0000030,Debit,2022-10-10 00:00:00,2022-10-11 00:00:00,Active,Visa,2027-10-10 00:00:00,0,
CD004352,A0001211,Debit,2022-06-18 00:00:00,2022-06-19 00:00:00,Active,Visa,2027-06-18 00:00:00,0,
CD004353,A0005138,Debit,2024-10-03 00:00:00,2024-10-03 00:00:00,Active,Visa,2029-10-03 00:00:00,0,
CD004354,A0003884,Credit,2024-01-06 00:00:00,2024-01-10 00:00:00,Active,Visa,2029-01-06 00:00:00,0,
CD004355,A0001195,Credit,2022-11-06 00:00:00,2022-11-08 00:00:00,Active,Mastercard,2027-11-06 00:00:00,0,
CD004356,A0000933,Debit,2023-12-07 00:00:00,2023-12-11 00:00:00,Blocked,Visa,2028-12-07 00:00:00,0,Suspected Fraud
CD004357,A0001969,Debit,2025-07-16 00:00:00,2025-07-21 00:00:00,Expired,RuPay,2030-07-16 00:00:00,1,
CD004358,A0005071,Debit,2025-02-01 00:00:00,2025-02-03 00:00:00,Active,RuPay,2030-02-01 00:00:00,0,
CD004359,A0004485,Debit,2025-05-10 00:00:00,2025-05-13 00:00:00,Active,Visa,2030-05-10 00:00:00,0,
CD004360,A0005605,Debit,2023-05-20 00:00:00,2023-05-21 00:00:00,Expired,RuPay,2028-05-20 00:00:00,0,
CD004361,A0000311,Debit,2024-07-24 00:00:00,2024-07-27 00:00:00,Active,Mastercard,2029-07-24 00:00:00,0,
CD004362,A0000772,Debit,2023-06-19 00:00:00,2023-06-24 00:00:00,Active,RuPay,2028-06-19 00:00:00,0,
CD004363,A0005130,Debit,2022-08-09 00:00:00,2022-08-13 00:00:00,Expired,Mastercard,2027-08-09 00:00:00,2,
CD004364,A0001792,Debit,2024-10-26 00:00:00,2024-10-31 00:00:00,Active,RuPay,2029-10-26 00:00:00,0,
CD004365,A0001140,Credit,2025-07-17 00:00:00,2025-07-18 00:00:00,Active,Mastercard,2030-07-17 00:00:00,1,
CD004366,A0002464,Debit,2026-03-17 00:00:00,2026-03-23 00:00:00,Active,Mastercard,2031-03-17 00:00:00,0,
CD004367,A0005399,Debit,2023-08-10 00:00:00,2023-08-16 00:00:00,Expired,RuPay,2028-08-10 00:00:00,0,
CD004368,A0002431,Debit,2023-04-12 00:00:00,2023-04-12 00:00:00,Inactive,Visa,2028-04-12 00:00:00,0,
CD004369,A0002394,Debit,2026-02-24 00:00:00,2026-02-24 00:00:00,Active,RuPay,2031-02-24 00:00:00,0,
CD004370,A0000230,Debit,2026-03-11 00:00:00,2026-03-12 00:00:00,Active,Mastercard,2031-03-11 00:00:00,0,
CD004371,A0000445,Debit,2022-07-16 00:00:00,2022-07-16 00:00:00,Active,Mastercard,2027-07-16 00:00:00,0,
CD004372,A0001656,Credit,2026-03-17 00:00:00,2026-03-19 00:00:00,Active,Visa,2031-03-17 00:00:00,0,
CD004373,A0005811,Debit,2023-07-30 00:00:00,2023-08-04 00:00:00,Blocked,Visa,2028-07-30 00:00:00,2,Stolen
CD004374,A0001219,Debit,2026-03-18 00:00:00,2026-03-24 00:00:00,Blocked,Visa,2031-03-18 00:00:00,1,Stolen
CD004375,A0005607,Debit,2023-02-02 00:00:00,2023-02-02 00:00:00,Active,RuPay,2028-02-02 00:00:00,1,
CD004376,A0004726,Debit,2022-04-18 00:00:00,2022-04-23 00:00:00,Active,RuPay,2027-04-18 00:00:00,0,
CD004377,A0001163,Debit,2023-12-01 00:00:00,2023-12-08 00:00:00,Active,Visa,2028-12-01 00:00:00,0,
CD004378,A0001278,Debit,2022-09-30 00:00:00,2022-10-06 00:00:00,Active,Mastercard,2027-09-30 00:00:00,0,
CD004379,A0002021,Credit,2022-05-26 00:00:00,2022-05-31 00:00:00,Active,Mastercard,2027-05-26 00:00:00,0,
CD004380,A0001843,Debit,2022-07-06 00:00:00,2022-07-11 00:00:00,Blocked,Visa,2027-07-06 00:00:00,1,Customer Request
CD004381,A0006286,Debit,2023-03-24 00:00:00,2023-03-29 00:00:00,Active,Visa,2028-03-24 00:00:00,0,
CD004382,A0004019,Debit,2023-06-13 00:00:00,2023-06-14 00:00:00,Active,Mastercard,2028-06-13 00:00:00,0,
CD004383,A0005131,Credit,2025-07-20 00:00:00,2025-07-23 00:00:00,Active,RuPay,2030-07-20 00:00:00,0,
CD004384,A0000235,Debit,2024-12-31 00:00:00,2025-01-01 00:00:00,Active,Mastercard,2029-12-31 00:00:00,1,
CD004385,A0004211,Debit,2024-05-07 00:00:00,2024-05-11 00:00:00,Active,Visa,2029-05-07 00:00:00,0,
CD004386,A0003099,Debit,2022-08-04 00:00:00,2022-08-07 00:00:00,Blocked,Visa,2027-08-04 00:00:00,0,Suspected Fraud
CD004387,A0001193,Debit,2023-06-24 00:00:00,2023-06-28 00:00:00,Inactive,Mastercard,2028-06-24 00:00:00,2,
CD004388,A0003534,Debit,2023-07-11 00:00:00,2023-07-14 00:00:00,Active,Visa,2028-07-11 00:00:00,0,
CD004389,A0000124,Credit,2025-04-01 00:00:00,2025-04-04 00:00:00,Active,Mastercard,2030-04-01 00:00:00,1,
CD004390,A0003999,Debit,2025-01-10 00:00:00,2025-01-11 00:00:00,Active,Visa,2030-01-10 00:00:00,0,
CD004391,A0005400,Debit,2022-07-08 00:00:00,2022-07-10 00:00:00,Active,Mastercard,2027-07-08 00:00:00,0,
CD004392,A0002102,Debit,2022-04-10 00:00:00,2022-04-11 00:00:00,Active,Visa,2027-04-10 00:00:00,2,
CD004393,A0005198,Debit,2025-08-27 00:00:00,2025-09-01 00:00:00,Active,Mastercard,2030-08-27 00:00:00,0,
CD004394,A0006256,Debit,2023-06-07 00:00:00,2023-06-09 00:00:00,Blocked,RuPay,2028-06-07 00:00:00,0,Lost
CD004395,A0003795,Credit,2025-11-30 00:00:00,2025-12-04 00:00:00,Active,Visa,2030-11-30 00:00:00,1,
CD004396,A0004680,Debit,2022-08-08 00:00:00,2022-08-11 00:00:00,Active,RuPay,2027-08-08 00:00:00,0,
CD004397,A0003050,Credit,2024-05-25 00:00:00,2024-05-26 00:00:00,Active,Mastercard,2029-05-25 00:00:00,0,
CD004398,A0000869,Debit,2025-11-15 00:00:00,2025-11-18 00:00:00,Inactive,RuPay,2030-11-15 00:00:00,0,
CD004399,A0001708,Debit,2024-10-23 00:00:00,2024-10-27 00:00:00,Expired,RuPay,2029-10-23 00:00:00,1,
CD004400,A0002736,Debit,2023-03-25 00:00:00,2023-03-31 00:00:00,Active,Visa,2028-03-25 00:00:00,0,
CD004401,A0006450,Credit,2024-11-09 00:00:00,2024-11-14 00:00:00,Active,Mastercard,2029-11-09 00:00:00,0,
CD004402,A0003891,Debit,2026-06-06 00:00:00,2026-06-10 00:00:00,Blocked,RuPay,2031-06-06 00:00:00,0,Suspected Fraud
CD004403,A0004845,Credit,2024-12-11 00:00:00,2024-12-13 00:00:00,Active,Mastercard,2029-12-11 00:00:00,1,
CD004404,A0005924,Debit,2023-06-24 00:00:00,2023-06-26 00:00:00,Blocked,Mastercard,2028-06-24 00:00:00,0,Lost
CD004405,A0005446,Debit,2025-08-04 00:00:00,2025-08-06 00:00:00,Active,Mastercard,2030-08-04 00:00:00,1,
CD004406,A0006192,Debit,2023-12-01 00:00:00,2023-12-06 00:00:00,Active,Mastercard,2028-12-01 00:00:00,0,
CD004407,A0004130,Debit,2024-02-17 00:00:00,2024-02-21 00:00:00,Active,Mastercard,2029-02-17 00:00:00,0,
CD004408,A0000680,Debit,2025-05-10 00:00:00,2025-05-11 00:00:00,Active,Mastercard,2030-05-10 00:00:00,0,
CD004409,A0002518,Debit,2022-08-23 00:00:00,2022-08-23 00:00:00,Active,Visa,2027-08-23 00:00:00,0,
CD004410,A0001899,Debit,2025-10-08 00:00:00,2025-10-11 00:00:00,Active,Visa,2030-10-08 00:00:00,0,
CD004411,A0004827,Debit,2024-04-26 00:00:00,2024-05-01 00:00:00,Active,Mastercard,2029-04-26 00:00:00,0,
CD004412,A0006335,Debit,2025-06-13 00:00:00,2025-06-14 00:00:00,Active,Visa,2030-06-13 00:00:00,0,
CD004413,A0004870,Debit,2022-02-19 00:00:00,2022-02-25 00:00:00,Blocked,RuPay,2027-02-19 00:00:00,0,Customer Request
CD004414,A0003487,Debit,2025-05-31 00:00:00,2025-06-01 00:00:00,Active,Mastercard,2030-05-31 00:00:00,0,
CD004415,A0003390,Debit,2025-01-12 00:00:00,2025-01-17 00:00:00,Active,Mastercard,2030-01-12 00:00:00,0,
CD004416,A0005751,Debit,2026-03-16 00:00:00,2026-03-22 00:00:00,Active,RuPay,2031-03-16 00:00:00,0,
CD004417,A0005634,Credit,2025-06-12 00:00:00,2025-06-14 00:00:00,Active,RuPay,2030-06-12 00:00:00,0,
CD004418,A0000514,Debit,2025-01-25 00:00:00,2025-01-27 00:00:00,Active,Visa,2030-01-25 00:00:00,0,
CD004419,A0004493,Debit,2025-07-21 00:00:00,2025-07-24 00:00:00,Active,Mastercard,2030-07-21 00:00:00,0,
CD004420,A0006111,Debit,2023-11-30 00:00:00,2023-12-05 00:00:00,Inactive,Mastercard,2028-11-30 00:00:00,0,
CD004421,A0002239,Debit,2024-12-29 00:00:00,2025-01-02 00:00:00,Active,Mastercard,2029-12-29 00:00:00,0,
CD004422,A0000587,Credit,2023-08-20 00:00:00,2023-08-26 00:00:00,Blocked,Visa,2028-08-20 00:00:00,1,Lost
CD004423,A0004633,Debit,2023-12-17 00:00:00,2023-12-22 00:00:00,Active,RuPay,2028-12-17 00:00:00,0,
CD004424,A0001521,Debit,2022-09-15 00:00:00,2022-09-21 00:00:00,Active,Visa,2027-09-15 00:00:00,0,
CD004425,A0003136,Debit,2026-05-09 00:00:00,2026-05-14 00:00:00,Active,Visa,2031-05-09 00:00:00,1,
CD004426,A0001781,Debit,2026-05-14 00:00:00,2026-05-21 00:00:00,Active,Mastercard,2031-05-14 00:00:00,0,
CD004427,A0001942,Credit,2025-07-27 00:00:00,2025-07-27 00:00:00,Active,Visa,2030-07-27 00:00:00,0,
CD004428,A0002556,Credit,2023-06-03 00:00:00,2023-06-06 00:00:00,Active,Visa,2028-06-03 00:00:00,0,
CD004429,A0005881,Credit,2023-10-01 00:00:00,2023-10-06 00:00:00,Active,RuPay,2028-10-01 00:00:00,0,
CD004430,A0000899,Debit,2022-06-21 00:00:00,2022-06-22 00:00:00,Active,RuPay,2027-06-21 00:00:00,0,
CD004431,A0000018,Debit,2023-05-25 00:00:00,2023-05-29 00:00:00,Active,Visa,2028-05-25 00:00:00,0,
CD004432,A0004945,Debit,2025-10-07 00:00:00,2025-10-12 00:00:00,Active,Visa,2030-10-07 00:00:00,0,
