Complaint_ID,Customer_ID,Account_ID,Complaint_Type,Channel,Created_Date,Priority,Assigned_Team,Status,Resolved_Date,Resolution_Hours,SLA_Status,Escalated,Root_Cause
CP0005837,C001158,A0005778,Billing/Charges,Web,2024-08-25 10:00:00,Low,Digital Support,Resolved,2024-08-28 10:00:00,72.0,Breached,Yes,Fee/Charge Dispute
CP0005838,C000391,A0004531,Account Issue,Call Center,2026-03-26 07:00:00,Medium,Payments Team,Resolved,2026-03-28 02:00:00,43.0,Within SLA,No,Operations
CP0005839,C004190,A0001328,ATM Issue,Email,2024-01-09 04:00:00,Low,Account Ops,Resolved,2024-01-10 13:00:00,33.0,Within SLA,No,ATM/Network
CP0005840,C002586,A0002723,Account Issue,Call Center,2024-11-22 04:00:00,High,Payments Team,Resolved,2024-11-23 03:00:00,23.0,Within SLA,No,Operations
CP0005841,C004345,A0002592,Card Issue,Mobile App,2025-05-26 02:00:00,Medium,Payments Team,Resolved,2025-05-27 08:00:00,30.0,Within SLA,No,Card Processing
CP0005842,C004833,A0001857,Digital Banking Issue,Web,2025-04-13 20:00:00,High,Account Ops,Resolved,2025-04-14 01:00:00,5.0,Within SLA,No,App/System
CP0005843,C004648,A0002522,ATM Issue,Call Center,2025-02-01 06:00:00,Medium,Account Ops,Resolved,2025-02-02 00:00:00,18.0,Within SLA,No,ATM/Network
CP0005844,C002880,A0005476,Card Issue,Web,2024-04-04 17:00:00,High,Digital Support,Closed,2024-04-08 23:00:00,102.0,Breached,Yes,Card Processing
CP0005845,C004412,A0003972,Unauthorized Transaction,Branch,2024-05-08 02:00:00,Medium,Payments Team,Resolved,2024-05-08 16:00:00,14.0,Within SLA,No,Fraud/Security
CP0005846,C004974,A0005217,Transaction Failure,Mobile App,2025-11-06 07:00:00,High,Account Ops,Resolved,2025-11-07 18:00:00,35.0,Within SLA,No,System/Network
CP0005847,C003056,A0000248,Card Issue,Mobile App,2024-06-13 09:00:00,High,Cards Team,Resolved,2024-06-17 04:00:00,91.0,Breached,Yes,Card Processing
CP0005848,C002813,A0002582,ATM Issue,Branch,2025-02-26 14:00:00,High,Payments Team,Closed,2025-02-27 01:00:00,11.0,Within SLA,No,ATM/Network
CP0005849,C003124,A0000948,Digital Banking Issue,Web,2024-02-21 04:00:00,High,Cards Team,Resolved,2024-02-23 19:00:00,63.0,Breached,Yes,App/System
CP0005850,C001582,A0001974,ATM Issue,Mobile App,2026-06-08 23:00:00,Critical,Cards Team,Resolved,2026-06-11 14:00:00,63.0,Breached,Yes,ATM/Network
CP0005851,C004680,A0003245,Digital Banking Issue,Call Center,2025-03-08 23:00:00,Medium,Branch Ops,Resolved,2025-03-09 19:00:00,20.0,Within SLA,No,App/System
CP0005852,C001590,A0003789,Transaction Failure,Mobile App,2026-05-01 12:00:00,Medium,Account Ops,Resolved,2026-05-05 10:00:00,94.0,Breached,Yes,System/Network
CP0005853,C000877,A0004937,Transaction Failure,Branch,2025-03-04 07:00:00,Medium,Cards Team,Resolved,2025-03-06 19:00:00,60.0,Breached,Yes,System/Network
CP0005854,C004189,A0000149,Transaction Failure,Call Center,2026-04-12 10:00:00,Medium,Account Ops,Resolved,2026-04-14 08:00:00,46.0,Within SLA,No,System/Network
CP0005855,C000518,A0004328,Digital Banking Issue,Call Center,2026-02-24 16:00:00,High,Cards Team,Resolved,2026-02-25 19:00:00,27.0,Within SLA,No,App/System
CP0005856,C004112,A0001757,ATM Issue,Mobile App,2025-11-22 11:00:00,Medium,Account Ops,Resolved,2025-11-24 04:00:00,41.0,Within SLA,No,ATM/Network
CP0005857,C001847,A0003084,Billing/Charges,Call Center,2025-12-08 23:00:00,Medium,Digital Support,Closed,2025-12-13 02:00:00,99.0,Breached,Yes,Fee/Charge Dispute
CP0005858,C000218,A0004686,ATM Issue,Call Center,2025-02-26 06:00:00,High,Digital Support,Closed,2025-02-28 07:00:00,49.0,Breached,Yes,ATM/Network
CP0005859,C003393,A0000793,Digital Banking Issue,Call Center,2024-03-23 21:00:00,Low,Account Ops,Resolved,2024-03-24 01:00:00,4.0,Within SLA,No,App/System
CP0005860,C004014,A0003078,ATM Issue,Branch,2024-10-28 19:00:00,High,Payments Team,Resolved,2024-10-31 11:00:00,64.0,Within SLA,No,ATM/Network
CP0005861,C004451,A0000257,Transaction Failure,Mobile App,2025-08-24 20:00:00,Medium,Branch Ops,Pending,,,Open,No,System/Network
CP0005862,C002824,A0002707,Card Issue,Call Center,2026-01-22 09:00:00,Medium,Cards Team,Pending,,,Open,No,Card Processing
CP0005863,C003085,A0001561,Account Issue,Call Center,2024-02-21 10:00:00,Medium,Cards Team,Resolved,2024-02-22 01:00:00,15.0,Within SLA,No,Operations
CP0005864,C001360,A0003320,ATM Issue,Email,2025-07-12 20:00:00,High,Branch Ops,Resolved,2025-07-14 01:00:00,29.0,Within SLA,No,ATM/Network
CP0005865,C002101,A0004480,Transaction Failure,Mobile App,2025-06-13 01:00:00,Medium,Cards Team,In Progress,,,Open,No,System/Network
CP0005866,C002765,A0000454,Card Issue,Mobile App,2026-01-22 10:00:00,Medium,Digital Support,Pending,,,Open,No,Card Processing
CP0005867,C004789,A0003182,ATM Issue,Call Center,2024-04-07 03:00:00,Medium,Account Ops,Closed,2024-04-08 20:00:00,41.0,Within SLA,No,ATM/Network
CP0005868,C003226,A0000653,Billing/Charges,Mobile App,2025-01-05 19:00:00,High,Payments Team,In Progress,,,Open,No,Fee/Charge Dispute
CP0005869,C003568,A0000531,ATM Issue,Mobile App,2025-08-12 19:00:00,High,Cards Team,Pending,,,Open,No,ATM/Network
CP0005870,C001877,A0003559,Transaction Failure,Web,2026-05-27 11:00:00,Medium,Payments Team,Resolved,2026-05-29 11:00:00,48.0,Within SLA,No,System/Network
CP0005871,C004026,A0004618,Transaction Failure,Branch,2025-03-12 02:00:00,Low,Digital Support,Pending,,,Open,No,System/Network
CP0005872,C001846,A0006257,Unauthorized Transaction,Email,2024-01-15 02:00:00,Low,Branch Ops,Resolved,2024-01-16 12:00:00,34.0,Within SLA,No,Fraud/Security
CP0005873,C004572,A0005484,Digital Banking Issue,Call Center,2024-12-25 04:00:00,High,Digital Support,Resolved,2024-12-27 07:00:00,51.0,Breached,Yes,App/System
CP0005874,C003829,A0004930,ATM Issue,Call Center,2025-08-23 08:00:00,Medium,Payments Team,Resolved,2025-08-27 09:00:00,97.0,Breached,Yes,ATM/Network
CP0005875,C000449,A0000820,Card Issue,Branch,2024-01-09 03:00:00,Critical,Digital Support,Resolved,2024-01-10 06:00:00,27.0,Within SLA,Yes,Card Processing
CP0005876,C002314,A0004035,Transaction Failure,Branch,2026-06-20 12:00:00,Medium,Payments Team,Resolved,2026-06-20 21:00:00,9.0,Within SLA,No,System/Network
CP0005877,C000579,A0001043,Account Issue,Call Center,2025-08-23 13:00:00,Medium,Digital Support,Resolved,2025-08-27 12:00:00,95.0,Breached,Yes,Operations
CP0005878,C004299,A0004736,ATM Issue,Branch,2025-09-18 19:00:00,Medium,Payments Team,Resolved,2025-09-21 15:00:00,68.0,Breached,Yes,ATM/Network
CP0005879,C001900,A0004112,Account Issue,Web,2025-01-18 10:00:00,Medium,Account Ops,Resolved,2025-01-19 00:00:00,14.0,Within SLA,No,Operations
CP0005880,C001802,A0000769,Unauthorized Transaction,Mobile App,2026-06-10 07:00:00,High,Digital Support,Resolved,2026-06-11 20:00:00,37.0,Within SLA,No,Fraud/Security
CP0005881,C004424,A0005219,Transaction Failure,Call Center,2025-06-03 15:00:00,Medium,Payments Team,In Progress,,,Open,No,System/Network
CP0005882,C002370,A0003288,Digital Banking Issue,Web,2024-04-09 19:00:00,Medium,Branch Ops,Resolved,2024-04-10 10:00:00,15.0,Within SLA,No,App/System
CP0005883,C000148,A0002240,Account Issue,Call Center,2026-03-16 07:00:00,Medium,Payments Team,Resolved,2026-03-18 02:00:00,43.0,Within SLA,No,Operations
CP0005884,C001644,A0002861,Digital Banking Issue,Branch,2024-03-21 23:00:00,Medium,Branch Ops,Resolved,2024-03-23 18:00:00,43.0,Breached,Yes,App/System
CP0005885,C002019,A0003498,Card Issue,Call Center,2025-09-21 18:00:00,Medium,Payments Team,Resolved,2025-09-23 05:00:00,35.0,Within SLA,Yes,Card Processing
CP0005886,C001539,A0002453,Account Issue,Web,2024-10-14 23:00:00,Medium,Account Ops,Resolved,2024-10-15 22:00:00,23.0,Within SLA,No,Operations
CP0005887,C002417,A0006009,Billing/Charges,Email,2025-08-29 05:00:00,Medium,Digital Support,Pending,,,Open,No,Fee/Charge Dispute
CP0005888,C000723,A0005843,Digital Banking Issue,Call Center,2024-04-23 01:00:00,Low,Cards Team,Resolved,2024-04-24 07:00:00,30.0,Within SLA,No,App/System
CP0005889,C002157,A0000331,Card Issue,Web,2026-01-27 18:00:00,Medium,Payments Team,Closed,2026-01-28 18:00:00,24.0,Within SLA,No,Card Processing
CP0005890,C001558,A0004087,Transaction Failure,Call Center,2025-11-17 10:00:00,Low,Payments Team,Resolved,2025-11-17 13:00:00,3.0,Within SLA,No,System/Network
CP0005891,C000864,A0005723,Transaction Failure,Mobile App,2024-07-24 22:00:00,High,Digital Support,Resolved,2024-07-24 23:00:00,1.0,Within SLA,Yes,System/Network
CP0005892,C003724,A0003486,ATM Issue,Email,2024-08-21 13:00:00,Medium,Payments Team,Resolved,2024-08-23 03:00:00,38.0,Breached,Yes,ATM/Network
CP0005893,C001170,A0003778,Transaction Failure,Call Center,2026-04-01 12:00:00,Medium,Cards Team,Resolved,2026-04-03 03:00:00,39.0,Within SLA,No,System/Network
CP0005894,C000241,A0003258,Billing/Charges,Call Center,2026-06-21 03:00:00,Medium,Payments Team,Pending,,,Open,No,Fee/Charge Dispute
CP0005895,C003289,A0002381,Digital Banking Issue,Email,2026-01-10 20:00:00,Medium,Cards Team,Resolved,2026-01-12 03:00:00,31.0,Breached,Yes,App/System
CP0005896,C003120,A0003992,Transaction Failure,Branch,2024-12-29 13:00:00,Medium,Cards Team,Closed,2025-01-01 20:00:00,79.0,Breached,Yes,System/Network
CP0005897,C002369,A0002270,Card Issue,Call Center,2025-12-28 07:00:00,High,Payments Team,Resolved,2025-12-31 08:00:00,73.0,Breached,Yes,Card Processing
CP0005898,C002423,A0005522,Billing/Charges,Call Center,2025-09-22 20:00:00,Medium,Digital Support,Resolved,2025-09-23 10:00:00,14.0,Within SLA,Yes,Fee/Charge Dispute
CP0005899,C000580,A0001885,Billing/Charges,Branch,2026-05-27 13:00:00,Medium,Account Ops,Closed,2026-05-29 01:00:00,36.0,Within SLA,No,Fee/Charge Dispute
CP0005900,C002246,A0002326,Account Issue,Call Center,2024-08-16 10:00:00,Low,Branch Ops,Resolved,2024-08-17 16:00:00,30.0,Within SLA,No,Operations
CP0005901,C002752,A0004022,Billing/Charges,Mobile App,2025-10-04 05:00:00,Medium,Branch Ops,Resolved,2025-10-08 01:00:00,92.0,Breached,Yes,Fee/Charge Dispute
CP0005902,C004196,A0003022,ATM Issue,Call Center,2026-04-25 03:00:00,Critical,Digital Support,Resolved,2026-04-26 00:00:00,21.0,Within SLA,No,ATM/Network
CP0005903,C004902,A0002500,Card Issue,Call Center,2025-01-21 11:00:00,Medium,Account Ops,Closed,2025-01-22 11:00:00,24.0,Within SLA,No,Card Processing
CP0005904,C004215,A0004765,Billing/Charges,Mobile App,2025-12-25 23:00:00,High,Account Ops,Closed,2025-12-26 21:00:00,22.0,Within SLA,No,Fee/Charge Dispute
CP0005905,C001076,A0002280,Account Issue,Email,2025-11-05 03:00:00,Medium,Payments Team,Closed,2025-11-05 19:00:00,16.0,Within SLA,No,Operations
CP0005906,C002282,A0000100,Card Issue,Call Center,2026-01-28 12:00:00,Medium,Payments Team,Pending,,,Open,No,Card Processing
CP0005907,C002442,A0002676,Transaction Failure,Call Center,2024-08-21 14:00:00,Critical,Cards Team,Resolved,2024-08-22 11:00:00,21.0,Within SLA,No,System/Network
CP0005908,C000845,A0001688,Digital Banking Issue,Call Center,2026-03-19 17:00:00,Medium,Digital Support,Resolved,2026-03-22 02:00:00,57.0,Breached,Yes,App/System
CP0005909,C002060,A0004307,Unauthorized Transaction,Mobile App,2024-03-07 16:00:00,Medium,Branch Ops,Closed,2024-03-08 17:00:00,25.0,Within SLA,No,Fraud/Security
CP0005910,C003927,A0004418,Transaction Failure,Web,2025-08-30 00:00:00,High,Cards Team,In Progress,,,Open,No,System/Network
CP0005911,C001714,A0003955,Digital Banking Issue,Call Center,2026-04-20 00:00:00,Medium,Cards Team,Pending,,,Open,No,App/System
CP0005912,C002169,A0001368,Card Issue,Mobile App,2024-06-08 23:00:00,Medium,Cards Team,Closed,2024-06-11 03:00:00,52.0,Within SLA,No,Card Processing
CP0005913,C000388,A0003083,Transaction Failure,Branch,2024-06-04 04:00:00,Medium,Branch Ops,Resolved,2024-06-05 10:00:00,30.0,Within SLA,No,System/Network
CP0005914,C004780,A0005355,ATM Issue,Branch,2024-04-16 00:00:00,Low,Payments Team,Resolved,2024-04-19 02:00:00,74.0,Breached,Yes,ATM/Network
CP0005915,C001024,A0004371,Card Issue,Call Center,2024-04-03 19:00:00,Medium,Digital Support,Closed,2024-04-06 02:00:00,55.0,Breached,Yes,Card Processing
CP0005916,C003754,A0003400,Unauthorized Transaction,Call Center,2025-09-02 20:00:00,Critical,Branch Ops,Closed,2025-09-05 02:00:00,54.0,Breached,Yes,Fraud/Security
CP0005917,C001377,A0006014,ATM Issue,Branch,2025-08-06 06:00:00,Medium,Branch Ops,Resolved,2025-08-09 23:00:00,89.0,Breached,Yes,ATM/Network
CP0005918,C001779,A0000603,Card Issue,Branch,2024-08-27 09:00:00,Medium,Branch Ops,Resolved,2024-08-28 16:00:00,31.0,Within SLA,No,Card Processing
CP0005919,C000867,A0005215,ATM Issue,Mobile App,2024-10-28 05:00:00,High,Payments Team,Resolved,2024-10-28 23:00:00,18.0,Within SLA,No,ATM/Network
CP0005920,C001397,A0000782,Account Issue,Email,2025-11-08 02:00:00,Critical,Payments Team,Pending,,,Open,No,Operations
CP0005921,C003371,A0001008,Card Issue,Call Center,2024-09-24 17:00:00,Medium,Account Ops,Pending,,,Open,No,Card Processing
CP0005922,C000073,A0001625,ATM Issue,Branch,2025-08-11 03:00:00,Medium,Cards Team,Resolved,2025-08-12 07:00:00,28.0,Within SLA,No,ATM/Network
CP0005923,C000356,A0004568,Transaction Failure,Branch,2024-08-08 05:00:00,High,Digital Support,Resolved,2024-08-10 09:00:00,52.0,Breached,Yes,System/Network
CP0005924,C002260,A0006296,Billing/Charges,Mobile App,2024-03-24 10:00:00,Medium,Cards Team,In Progress,,,Open,No,Fee/Charge Dispute
CP0005925,C002437,A0001762,ATM Issue,Mobile App,2024-05-13 20:00:00,Medium,Payments Team,Resolved,2024-05-14 20:00:00,24.0,Within SLA,No,ATM/Network
CP0005926,C000042,A0002727,Transaction Failure,Email,2024-07-19 10:00:00,Medium,Account Ops,Resolved,2024-07-20 15:00:00,29.0,Within SLA,No,System/Network
CP0005927,C000389,A0005078,Account Issue,Branch,2024-04-05 00:00:00,Critical,Branch Ops,Pending,,,Open,No,Operations
CP0005928,C001261,A0003424,Billing/Charges,Call Center,2026-02-03 16:00:00,Medium,Payments Team,In Progress,,,Open,No,Fee/Charge Dispute
CP0005929,C000415,A0001872,ATM Issue,Mobile App,2024-02-03 00:00:00,Medium,Digital Support,Closed,2024-02-04 16:00:00,40.0,Within SLA,No,ATM/Network
CP0005930,C000425,A0004967,Unauthorized Transaction,Mobile App,2025-04-02 05:00:00,High,Payments Team,Resolved,2025-04-02 22:00:00,17.0,Within SLA,No,Fraud/Security
CP0005931,C003755,A0003289,Transaction Failure,Call Center,2024-04-01 20:00:00,Medium,Branch Ops,Pending,,,Open,No,System/Network
CP0005932,C003689,A0002100,Card Issue,Branch,2026-05-10 16:00:00,High,Cards Team,Resolved,2026-05-11 08:00:00,16.0,Within SLA,No,Card Processing
CP0005933,C000004,A0005031,Card Issue,Call Center,2025-02-15 17:00:00,Medium,Account Ops,Resolved,2025-02-15 22:00:00,5.0,Within SLA,Yes,Card Processing
CP0005934,C003854,A0002460,Transaction Failure,Web,2025-01-06 16:00:00,High,Cards Team,Resolved,2025-01-07 02:00:00,10.0,Within SLA,No,System/Network
CP0005935,C000161,A0003149,Transaction Failure,Email,2025-02-06 21:00:00,Medium,Cards Team,Resolved,2025-02-07 22:00:00,25.0,Within SLA,No,System/Network
CP0005936,C001086,A0000300,Account Issue,Mobile App,2025-03-30 00:00:00,Medium,Cards Team,Resolved,2025-04-02 05:00:00,77.0,Breached,Yes,Operations
CP0005937,C003729,A0003865,Transaction Failure,Email,2024-06-18 21:00:00,Medium,Digital Support,Resolved,2024-06-20 00:00:00,27.0,Breached,Yes,System/Network
CP0005938,C003134,A0000817,Billing/Charges,Call Center,2025-01-25 08:00:00,Medium,Payments Team,Resolved,2025-01-26 11:00:00,27.0,Within SLA,No,Fee/Charge Dispute
CP0005939,C003009,A0004137,Digital Banking Issue,Mobile App,2026-03-07 09:00:00,Medium,Digital Support,Resolved,2026-03-08 16:00:00,31.0,Within SLA,No,App/System
CP0005940,C002843,A0000933,ATM Issue,Call Center,2026-03-06 10:00:00,Medium,Payments Team,Resolved,2026-03-07 08:00:00,22.0,Within SLA,No,ATM/Network
CP0005941,C002601,A0003991,Transaction Failure,Email,2025-05-25 11:00:00,Medium,Cards Team,Resolved,2025-05-27 08:00:00,45.0,Within SLA,No,System/Network
CP0005942,C000221,A0000094,Transaction Failure,Web,2024-05-25 07:00:00,Medium,Digital Support,Pending,,,Open,No,System/Network
CP0005943,C004380,A0003268,Unauthorized Transaction,Mobile App,2025-04-15 21:00:00,Medium,Cards Team,Resolved,2025-04-16 20:00:00,23.0,Within SLA,No,Fraud/Security
CP0005944,C000097,A0001825,Transaction Failure,Email,2025-03-21 17:00:00,Medium,Branch Ops,Resolved,2025-03-26 14:00:00,117.0,Breached,Yes,System/Network
CP0005945,C003386,A0003545,ATM Issue,Call Center,2024-01-20 12:00:00,Medium,Digital Support,Resolved,2024-01-21 03:00:00,15.0,Within SLA,No,ATM/Network
CP0005946,C004316,A0006136,Digital Banking Issue,Web,2025-07-17 04:00:00,Low,Digital Support,Resolved,2025-07-18 14:00:00,34.0,Breached,Yes,App/System
CP0005947,C004995,A0003935,Transaction Failure,Mobile App,2024-09-02 08:00:00,Medium,Payments Team,Resolved,2024-09-04 20:00:00,60.0,Breached,Yes,System/Network
CP0005948,C001330,A0000294,ATM Issue,Email,2025-12-21 16:00:00,High,Payments Team,In Progress,,,Open,Yes,ATM/Network
CP0005949,C004017,A0001967,Card Issue,Call Center,2025-06-29 09:00:00,High,Cards Team,Resolved,2025-06-30 02:00:00,17.0,Within SLA,No,Card Processing
CP0005950,C000113,A0001096,ATM Issue,Email,2024-04-06 00:00:00,Medium,Digital Support,Closed,2024-04-11 22:00:00,142.0,Breached,Yes,ATM/Network
CP0005951,C000746,A0004045,Transaction Failure,Call Center,2025-05-13 02:00:00,High,Account Ops,Resolved,2025-05-14 00:00:00,22.0,Within SLA,No,System/Network
CP0005952,C001135,A0005547,ATM Issue,Call Center,2025-11-06 05:00:00,High,Account Ops,Resolved,2025-11-07 08:00:00,27.0,Within SLA,No,ATM/Network
CP0005953,C002771,A0004873,Card Issue,Email,2025-08-05 17:00:00,High,Cards Team,Resolved,2025-08-06 03:00:00,10.0,Within SLA,No,Card Processing
CP0005954,C000340,A0001516,Digital Banking Issue,Call Center,2025-06-12 15:00:00,Medium,Digital Support,Resolved,2025-06-12 20:00:00,5.0,Within SLA,No,App/System
CP0005955,C000464,A0002711,Digital Banking Issue,Mobile App,2025-04-23 02:00:00,Medium,Account Ops,Resolved,2025-04-23 18:00:00,16.0,Within SLA,No,App/System
CP0005956,C004526,A0001638,ATM Issue,Branch,2024-09-17 22:00:00,Critical,Cards Team,Pending,,,Open,No,ATM/Network
CP0005957,C002475,A0004781,Digital Banking Issue,Web,2025-03-25 03:00:00,Medium,Payments Team,Resolved,2025-03-26 19:00:00,40.0,Breached,Yes,App/System
CP0005958,C000884,A0000953,Account Issue,Mobile App,2025-09-30 08:00:00,Low,Branch Ops,Resolved,2025-10-03 03:00:00,67.0,Within SLA,No,Operations
CP0005959,C003489,A0001940,Transaction Failure,Mobile App,2025-07-29 05:00:00,Critical,Digital Support,Resolved,2025-07-30 19:00:00,38.0,Within SLA,No,System/Network
CP0005960,C002566,A0003012,Transaction Failure,Branch,2026-05-01 16:00:00,Critical,Account Ops,Resolved,2026-05-02 21:00:00,29.0,Within SLA,No,System/Network
CP0005961,C001231,A0001285,Card Issue,Email,2024-09-08 15:00:00,Medium,Digital Support,Resolved,2024-09-09 22:00:00,31.0,Within SLA,No,Card Processing
CP0005962,C003571,A0005880,Transaction Failure,Call Center,2025-08-15 15:00:00,Medium,Branch Ops,Resolved,2025-08-16 15:00:00,24.0,Within SLA,No,System/Network
CP0005963,C000218,A0002767,Digital Banking Issue,Mobile App,2024-08-21 13:00:00,Medium,Branch Ops,Resolved,2024-08-23 07:00:00,42.0,Within SLA,Yes,App/System
CP0005964,C004026,A0004956,Card Issue,Branch,2024-05-04 03:00:00,Medium,Cards Team,Resolved,2024-05-07 00:00:00,69.0,Breached,Yes,Card Processing
CP0005965,C001709,A0003159,Card Issue,Email,2024-09-14 19:00:00,High,Digital Support,Resolved,2024-09-15 18:00:00,23.0,Within SLA,No,Card Processing
CP0005966,C000861,A0004705,Account Issue,Branch,2024-08-10 02:00:00,Medium,Account Ops,Resolved,2024-08-11 03:00:00,25.0,Within SLA,No,Operations
CP0005967,C001156,A0002975,Transaction Failure,Mobile App,2025-02-07 12:00:00,Low,Branch Ops,Pending,,,Open,No,System/Network
CP0005968,C001559,A0005154,ATM Issue,Branch,2026-05-20 02:00:00,High,Branch Ops,Resolved,2026-05-23 05:00:00,75.0,Breached,Yes,ATM/Network
CP0005969,C004580,A0002042,Card Issue,Call Center,2024-09-14 21:00:00,High,Digital Support,Resolved,2024-09-17 01:00:00,52.0,Breached,Yes,Card Processing
CP0005970,C002781,A0005562,Digital Banking Issue,Mobile App,2025-06-23 20:00:00,Medium,Account Ops,Resolved,2025-06-24 09:00:00,13.0,Within SLA,No,App/System
CP0005971,C002124,A0006029,Card Issue,Call Center,2025-01-28 02:00:00,Medium,Payments Team,Resolved,2025-01-29 05:00:00,27.0,Within SLA,No,Card Processing
CP0005972,C002494,A0003642,Card Issue,Web,2025-05-20 00:00:00,Medium,Digital Support,Closed,2025-05-27 18:00:00,186.0,Breached,Yes,Card Processing
CP0005973,C003825,A0003048,Account Issue,Call Center,2025-08-24 01:00:00,High,Branch Ops,Resolved,2025-08-25 13:00:00,36.0,Within SLA,No,Operations
CP0005974,C000670,A0005526,Unauthorized Transaction,Mobile App,2024-11-22 17:00:00,Medium,Payments Team,Resolved,2024-11-24 19:00:00,50.0,Breached,Yes,Fraud/Security
